Threshold,EV,Hours,Significance
307,1122,4,1000
308,1108,4,1000
309,1122,4,1000
310,1113,4,1000
311,1134,4,1000
312,1122,4,1000
313,1116,4,1000
314,1127,4,1000
315,1114,4,1000
316,1118,4,1000
317,1121,4,1000
318,1125,4,1000
319,1120,4,1000
320,1141,4,1000
321,1124,4,1000
322,1147,4,1000
323,1111,4,1000
324,1135,4,1000
325,1149,4,1000
326,1136,4,1000
327,1131,4,1000
328,1112,4,1000
329,1127,4,1000
330,1140,4,1000
331,1153,4,1000
332,1124,4,1000
333,1116,4,1000
334,1140,4,1000
335,1133,4,1000
336,1135,4,1000
337,1137,4,1000
338,1128,4,1000
339,1150,4,1000
340,1137,4,1000
341,1140,4,1000
342,1136,4,1000
343,1130,4,1000
344,1156,4,1000
345,1130,4,1000
346,1134,4,1000
347,1132,4,1000
348,1127,4,1000
349,1109,4,1000
350,1163,4,1000
351,1138,4,1000
352,1128,4,1000
353,1126,4,1000
354,1139,4,1000
355,1154,4,1000
356,1126,4,1000
357,1142,4,1000
358,1125,4,1000
359,1138,4,1000
360,1168,4,1000
361,1137,4,1000
362,1135,4,1000
363,1150,4,1000
364,1137,4,1000
365,1138,4,1000
366,1145,4,1000
367,1126,4,1000
368,1109,4,1000
369,1172,4,1000
370,1139,4,1000
371,1145,4,1000
372,1126,4,1000
373,1132,4,1000
374,1136,4,1000
375,1156,4,1000
376,1141,4,1000
377,1155,4,1000
378,1133,4,1000
379,1149,4,1000
380,1098,4,1000
381,1147,4,1000
382,1135,4,1000
383,1137,4,1000
384,1122,4,1000
385,1123,4,1000
386,1171,4,1000
387,1167,4,1000
388,1143,4,1000
389,1122,4,1000
390,1142,4,1000
391,1140,4,1000
392,1134,4,1000
393,1162,4,1000
394,1145,4,1000
395,1150,4,1000
396,1153,4,1000
397,1138,4,1000
398,1147,4,1000
399,1139,4,1000
400,1148,4,1000
401,1150,4,1000
402,1142,4,1000
403,1147,4,1000
404,1144,4,1000
405,1156,4,1000
406,1149,4,1000
407,1167,4,1000
408,1149,4,1000
409,1139,4,1000
410,1132,4,1000
411,1152,4,1000
412,1156,4,1000
413,1147,4,1000
414,1146,4,1000
415,1163,4,1000
416,1157,4,1000
417,1154,4,1000
418,1149,4,1000
419,1138,4,1000
420,1150,4,1000
421,1164,4,1000
422,1158,4,1000
423,1149,4,1000
424,1168,4,1000
425,1162,4,1000
426,1143,4,1000
427,1138,4,1000
428,1174,4,1000
429,1140,4,1000
430,1141,4,1000
431,1144,4,1000
432,1129,4,1000
433,1171,4,1000
434,1152,4,1000
435,1177,4,1000
436,1159,4,1000
437,1171,4,1000
438,1154,4,1000
439,1135,4,1000
440,1142,4,1000
441,1155,4,1000
442,1165,4,1000
443,1133,4,1000
444,1183,4,1000
445,1156,4,1000
446,1163,4,1000
447,1150,4,1000
448,1150,4,1000
449,1175,4,1000
450,1169,4,1000
451,1149,4,1000
452,1175,4,1000
453,1172,4,1000
454,1133,4,1000
455,1158,4,1000
456,1157,4,1000
457,1172,4,1000
458,1144,4,1000
459,1178,4,1000
460,1180,4,1000
461,1193,4,1000
462,1160,4,1000
463,1164,4,1000
464,1196,4,1000
465,1171,4,1000
466,1164,4,1000
467,1170,4,1000
468,1191,4,1000
469,1187,4,1000
470,1152,4,1000
471,1178,4,1000
472,1161,4,1000
473,1167,4,1000
474,1183,4,1000
475,1165,4,1000
476,1177,4,1000
477,1174,4,1000
478,1162,4,1000
479,1174,4,1000
480,1159,4,1000
481,1158,4,1000
482,1168,4,1000
483,1133,4,1000
484,1177,4,1000
485,1171,4,1000
486,1221,4,1000
487,1158,4,1000
488,1161,4,1000
489,1188,4,1000
490,1145,4,1000
491,1162,4,1000
492,1186,4,1000
493,1191,4,1000
494,1178,4,1000
495,1178,4,1000
496,1153,4,1000
497,1190,4,1000
498,1165,4,1000
499,1176,4,1000
500,1171,4,1000
501,1167,4,1000
502,1179,4,1000
503,1176,4,1000
504,1178,4,1000
505,1172,4,1000
506,1167,4,1000
507,1221,4,1000
508,1163,4,1000
509,1211,4,1000
510,1178,4,1000
511,1203,4,1000
512,1184,4,1000
513,1184,4,1000
514,1199,4,1000
515,1200,4,1000
516,1200,4,1000
517,1180,4,1000
518,1190,4,1000
519,1187,4,1000
520,1183,4,1000
521,1181,4,1000
522,1164,4,1000
523,1181,4,1000
524,1201,4,1000
525,1204,4,1000
526,1175,4,1000
527,1182,4,1000
528,1194,4,1000
529,1178,4,1000
530,1169,4,1000
531,1189,4,1000
532,1198,4,1000
533,1178,4,1000
534,1193,4,1000
535,1204,4,1000
536,1193,4,1000
537,1200,4,1000
538,1186,4,1000
539,1198,4,1000
540,1162,4,1000
541,1209,4,1000
542,1211,4,1000
543,1211,4,1000
544,1193,4,1000
545,1181,4,1000
546,1188,4,1000
547,1202,4,1000
548,1224,4,1000
549,1199,4,1000
550,1189,4,1000
551,1225,4,1000
552,1194,4,1000
553,1232,4,1000
554,1180,4,1000
555,1205,4,1000
556,1205,4,1000
557,1178,4,1000
558,1193,4,1000
559,1187,4,1000
560,1183,4,1000
561,1197,4,1000
562,1186,4,1000
563,1161,4,1000
564,1210,4,1000
565,1198,4,1000
566,1179,4,1000
567,1184,4,1000
568,1220,4,1000
569,1195,4,1000
570,1221,4,1000
571,1206,4,1000
572,1182,4,1000
573,1214,4,1000
574,1170,4,1000
575,1204,4,1000
576,1183,4,1000
577,1196,4,1000
578,1217,4,1000
579,1211,4,1000
580,1219,4,1000
581,1200,4,1000
582,1199,4,1000
583,1210,4,1000
584,1217,4,1000
585,1205,4,1000
586,1184,4,1000
587,1201,4,1000
588,1185,4,1000
589,1207,4,1000
590,1214,4,1000
591,1198,4,1000
592,1193,4,1000
593,1227,4,1000
594,1192,4,1000
595,1207,4,1000
596,1203,4,1000
597,1208,4,1000
598,1210,4,1000
599,1231,4,1000
600,1179,4,1000
601,1217,4,1000
602,1239,4,1000
603,1214,4,1000
604,1210,4,1000
605,1211,4,1000
606,1195,4,1000
607,1245,4,1000
608,1223,4,1000
609,1176,4,1000
610,1222,4,1000
611,1214,4,1000
612,1202,4,1000
613,1218,4,1000
614,1220,4,1000
615,1231,4,1000
616,1203,4,1000
617,1215,4,1000
618,1264,4,1000
619,1218,4,1000
620,1206,4,1000
621,1201,4,1000
622,1221,4,1000
623,1226,4,1000
624,1211,4,1000
625,1198,4,1000
626,1217,4,1000
627,1190,4,1000
628,1208,4,1000
629,1238,4,1000
630,1220,4,1000
631,1212,4,1000
632,1229,4,1000
633,1235,4,1000
634,1215,4,1000
635,1230,4,1000
636,1216,4,1000
637,1244,4,1000
638,1187,4,1000
639,1226,4,1000
640,1245,4,1000
641,1213,4,1000
642,1258,4,1000
643,1237,4,1000
644,1253,4,1000
645,1238,4,1000
646,1214,4,1000
647,1216,4,1000
648,1225,4,1000
649,1231,4,1000
650,1212,4,1000
651,1213,4,1000
652,1231,4,1000
653,1216,4,1000
654,1266,4,1000
655,1245,4,1000
656,1225,4,1000
657,1242,4,1000
658,1251,4,1000
659,1253,4,1000
660,1223,4,1000
661,1234,4,1000
662,1223,4,1000
663,1238,4,1000
664,1225,4,1000
665,1261,4,1000
666,1238,4,1000
667,1264,4,1000
668,1223,4,1000
669,1220,4,1000
670,1253,4,1000
671,1230,4,1000
672,1254,4,1000
673,1216,4,1000
674,1215,4,1000
675,1254,4,1000
676,1221,4,1000
677,1240,4,1000
678,1231,4,1000
679,1267,4,1000
680,1228,4,1000
681,1225,4,1000
682,1240,4,1000
683,1236,4,1000
684,1227,4,1000
685,1252,4,1000
686,1246,4,1000
687,1248,4,1000
688,1244,4,1000
689,1228,4,1000
690,1261,4,1000
691,1244,4,1000
692,1250,4,1000
693,1251,4,1000
694,1237,4,1000
695,1251,4,1000
696,1239,4,1000
697,1243,4,1000
698,1266,4,1000
699,1241,4,1000
700,1253,4,1000
701,1270,4,1000
702,1203,4,1000
703,1232,4,1000
704,1247,4,1000
705,1255,4,1000
706,1244,4,1000
707,1238,4,1000
708,1242,4,1000
709,1231,4,1000
710,1258,4,1000
711,1255,4,1000
712,1268,4,1000
713,1244,4,1000
714,1215,4,1000
715,1230,4,1000
716,1239,4,1000
717,1254,4,1000
718,1279,4,1000
719,1281,4,1000
720,1248,4,1000
721,1225,4,1000
722,1272,4,1000
723,1277,4,1000
724,1215,4,1000
725,1234,4,1000
726,1246,4,1000
727,1247,4,1000
728,1244,4,1000
729,1222,4,1000
730,1243,4,1000
731,1229,4,1000
732,1274,4,1000
733,1246,4,1000
734,1249,4,1000
735,1239,4,1000
736,1252,4,1000
737,1236,4,1000
738,1240,4,1000
739,1254,4,1000
740,1261,4,1000
741,1226,4,1000
742,1248,4,1000
743,1255,4,1000
744,1308,4,1000
745,1256,4,1000
746,1255,4,1000
747,1263,4,1000
748,1242,4,1000
749,1274,4,1000
750,1253,4,1000
751,1268,4,1000
752,1268,4,1000
753,1232,4,1000
754,1296,4,1000
755,1245,4,1000
756,1255,4,1000
757,1256,4,1000
758,1272,4,1000
759,1239,4,1000
760,1268,4,1000
761,1261,4,1000
762,1274,4,1000
763,1242,4,1000
764,1249,4,1000
765,1249,4,1000
766,1270,4,1000
767,1250,4,1000
768,1257,4,1000
769,1261,4,1000
770,1272,4,1000
771,1268,4,1000
772,1257,4,1000
773,1246,4,1000
774,1252,4,1000
775,1264,4,1000
776,1279,4,1000
777,1245,4,1000
778,1290,4,1000
779,1264,4,1000
780,1253,4,1000
781,1252,4,1000
782,1236,4,1000
783,1287,4,1000
784,1257,4,1000
785,1300,4,1000
786,1283,4,1000
787,1289,4,1000
788,1262,4,1000
789,1267,4,1000
790,1276,4,1000
791,1259,4,1000
792,1259,4,1000
793,1244,4,1000
794,1262,4,1000
795,1270,4,1000
796,1259,4,1000
797,1259,4,1000
798,1267,4,1000
799,1258,4,1000
800,1262,4,1000
801,1224,4,1000
802,1237,4,1000
803,1289,4,1000
804,1281,4,1000
805,1276,4,1000
806,1252,4,1000
807,1260,4,1000
808,1267,4,1000
809,1267,4,1000
810,1283,4,1000
811,1300,4,1000
812,1264,4,1000
813,1290,4,1000
814,1244,4,1000
815,1294,4,1000
816,1271,4,1000
817,1277,4,1000
818,1248,4,1000
819,1254,4,1000
820,1269,4,1000
821,1263,4,1000
822,1263,4,1000
823,1269,4,1000
824,1297,4,1000
825,1267,4,1000
826,1254,4,1000
827,1293,4,1000
828,1252,4,1000
829,1273,4,1000
830,1283,4,1000
831,1282,4,1000
832,1249,4,1000
833,1260,4,1000
834,1269,4,1000
835,1278,4,1000
836,1250,4,1000
837,1278,4,1000
838,1288,4,1000
839,1275,4,1000
840,1271,4,1000
841,1255,4,1000
842,1264,4,1000
843,1279,4,1000
844,1286,4,1000
845,1285,4,1000
846,1230,4,1000
847,1265,4,1000
848,1248,4,1000
849,1294,4,1000
850,1284,4,1000
851,1280,4,1000
852,1265,4,1000
853,1274,4,1000
854,1271,4,1000
855,1285,4,1000
856,1298,4,1000
857,1287,4,1000
858,1294,4,1000
859,1269,4,1000
860,1263,4,1000
861,1281,4,1000
862,1291,4,1000
863,1265,4,1000
864,1257,4,1000
865,1276,4,1000
866,1266,4,1000
867,1251,4,1000
868,1275,4,1000
869,1298,4,1000
870,1250,4,1000
871,1274,4,1000
872,1282,4,1000
873,1274,4,1000
874,1260,4,1000
875,1265,4,1000
876,1256,4,1000
877,1250,4,1000
878,1280,4,1000
879,1274,4,1000
880,1274,4,1000
881,1310,4,1000
882,1302,4,1000
883,1284,4,1000
884,1239,4,1000
885,1283,4,1000
886,1272,4,1000
887,1279,4,1000
888,1279,4,1000
889,1289,4,1000
890,1271,4,1000
891,1265,4,1000
892,1281,4,1000
893,1295,4,1000
894,1308,4,1000
895,1286,4,1000
896,1286,4,1000
897,1281,4,1000
898,1265,4,1000
899,1276,4,1000
900,1282,4,1000
901,1306,4,1000
902,1239,4,1000
903,1246,4,1000
904,1266,4,1000
905,1284,4,1000
906,1262,4,1000
907,1287,4,1000
908,1270,4,1000
909,1266,4,1000
910,1254,4,1000
911,1294,4,1000
912,1283,4,1000
913,1310,4,1000
914,1279,4,1000
915,1296,4,1000
916,1248,4,1000
917,1306,4,1000
918,1283,4,1000
919,1306,4,1000
920,1284,4,1000
921,1281,4,1000
922,1283,4,1000
923,1284,4,1000
924,1278,4,1000
925,1306,4,1000
926,1288,4,1000
927,1257,4,1000
928,1286,4,1000
929,1295,4,1000
930,1293,4,1000
931,1285,4,1000
932,1277,4,1000
933,1280,4,1000
934,1291,4,1000
935,1281,4,1000
936,1280,4,1000
937,1277,4,1000
938,1291,4,1000
939,1292,4,1000
940,1287,4,1000
941,1289,4,1000
942,1274,4,1000
943,1295,4,1000
944,1285,4,1000
945,1308,4,1000
946,1300,4,1000
947,1274,4,1000
948,1279,4,1000
949,1284,4,1000
950,1308,4,1000
951,1275,4,1000
952,1256,4,1000
953,1293,4,1000
954,1287,4,1000
955,1298,4,1000
956,1310,4,1000
957,1305,4,1000
958,1289,4,1000
959,1263,4,1000
960,1294,4,1000
961,1280,4,1000
962,1283,4,1000
963,1281,4,1000
964,1261,4,1000
965,1284,4,1000
966,1271,4,1000
967,1272,4,1000
968,1255,4,1000
969,1278,4,1000
970,1275,4,1000
971,1300,4,1000
972,1271,4,1000
973,1278,4,1000
974,1300,4,1000
975,1293,4,1000
976,1310,4,1000
977,1266,4,1000
978,1299,4,1000
979,1282,4,1000
980,1268,4,1000
981,1268,4,1000
982,1277,4,1000
983,1307,4,1000
984,1301,4,1000
985,1284,4,1000
986,1295,4,1000
987,1305,4,1000
988,1271,4,1000
989,1274,4,1000
990,1284,4,1000
991,1280,4,1000
992,1276,4,1000
993,1259,4,1000
994,1262,4,1000
995,1264,4,1000
996,1300,4,1000
997,1255,4,1000
998,1324,4,1000
999,1307,4,1000
1000,1272,4,1000
