Threshold,EV,Hours,Significance
188,845,3,10000
189,852,3,10000
190,845,3,10000
191,850,3,10000
192,854,3,10000
193,851,3,10000
194,853,3,10000
195,852,3,10000
196,852,3,10000
197,858,3,10000
198,850,3,10000
199,850,3,10000
200,850,3,10000
201,849,3,10000
202,845,3,10000
203,850,3,10000
204,852,3,10000
205,852,3,10000
206,865,3,10000
207,851,3,10000
208,854,3,10000
209,850,3,10000
210,846,3,10000
211,853,3,10000
212,855,3,10000
213,850,3,10000
214,853,3,10000
215,854,3,10000
216,852,3,10000
217,855,3,10000
218,856,3,10000
219,857,3,10000
220,852,3,10000
221,861,3,10000
222,865,3,10000
223,859,3,10000
224,853,3,10000
225,849,3,10000
226,857,3,10000
227,856,3,10000
228,853,3,10000
229,848,3,10000
230,851,3,10000
231,862,3,10000
232,859,3,10000
233,859,3,10000
234,853,3,10000
235,859,3,10000
236,860,3,10000
237,854,3,10000
238,858,3,10000
239,862,3,10000
240,855,3,10000
241,864,3,10000
242,856,3,10000
243,853,3,10000
244,858,3,10000
245,854,3,10000
246,859,3,10000
247,856,3,10000
248,858,3,10000
249,860,3,10000
250,857,3,10000
251,866,3,10000
252,858,3,10000
253,863,3,10000
254,868,3,10000
255,859,3,10000
256,862,3,10000
257,854,3,10000
258,857,3,10000
259,864,3,10000
260,859,3,10000
261,858,3,10000
262,865,3,10000
263,862,3,10000
264,861,3,10000
265,866,3,10000
266,874,3,10000
267,865,3,10000
268,867,3,10000
269,861,3,10000
270,867,3,10000
271,868,3,10000
272,875,3,10000
273,867,3,10000
274,870,3,10000
275,859,3,10000
276,865,3,10000
277,870,3,10000
278,861,3,10000
279,869,3,10000
280,869,3,10000
281,867,3,10000
282,867,3,10000
283,866,3,10000
284,869,3,10000
285,865,3,10000
286,874,3,10000
287,875,3,10000
288,870,3,10000
289,878,3,10000
290,872,3,10000
291,860,3,10000
292,864,3,10000
293,876,3,10000
294,873,3,10000
295,867,3,10000
296,874,3,10000
297,873,3,10000
298,871,3,10000
299,876,3,10000
300,871,3,10000
301,868,3,10000
302,877,3,10000
303,875,3,10000
304,878,3,10000
305,871,3,10000
306,867,3,10000
307,872,3,10000
308,868,3,10000
309,875,3,10000
310,877,3,10000
311,869,3,10000
312,867,3,10000
313,873,3,10000
314,875,3,10000
315,874,3,10000
316,874,3,10000
317,875,3,10000
318,876,3,10000
319,873,3,10000
320,876,3,10000
321,881,3,10000
322,884,3,10000
323,877,3,10000
324,880,3,10000
325,881,3,10000
326,877,3,10000
327,880,3,10000
328,878,3,10000
329,881,3,10000
330,877,3,10000
331,885,3,10000
332,875,3,10000
333,880,3,10000
334,880,3,10000
335,876,3,10000
336,882,3,10000
337,884,3,10000
338,884,3,10000
339,888,3,10000
340,887,3,10000
341,883,3,10000
342,886,3,10000
343,879,3,10000
344,889,3,10000
345,887,3,10000
346,883,3,10000
347,882,3,10000
348,885,3,10000
349,884,3,10000
350,888,3,10000
351,883,3,10000
352,887,3,10000
353,892,3,10000
354,886,3,10000
355,886,3,10000
356,879,3,10000
357,883,3,10000
358,888,3,10000
359,889,3,10000
360,896,3,10000
361,885,3,10000
362,884,3,10000
363,885,3,10000
364,885,3,10000
365,888,3,10000
366,882,3,10000
367,894,3,10000
368,897,3,10000
369,893,3,10000
370,889,3,10000
371,893,3,10000
372,891,3,10000
373,890,3,10000
374,897,3,10000
375,893,3,10000
376,897,3,10000
377,894,3,10000
378,889,3,10000
379,891,3,10000
380,895,3,10000
381,893,3,10000
382,895,3,10000
383,886,3,10000
384,900,3,10000
385,899,3,10000
386,887,3,10000
387,897,3,10000
388,899,3,10000
389,898,3,10000
390,890,3,10000
391,900,3,10000
392,898,3,10000
393,899,3,10000
394,893,3,10000
395,900,3,10000
396,896,3,10000
397,899,3,10000
398,889,3,10000
399,905,3,10000
400,898,3,10000
401,899,3,10000
402,900,3,10000
403,906,3,10000
404,903,3,10000
405,895,3,10000
406,900,3,10000
407,909,3,10000
408,902,3,10000
409,905,3,10000
410,900,3,10000
411,910,3,10000
412,899,3,10000
413,901,3,10000
414,907,3,10000
415,906,3,10000
416,898,3,10000
417,902,3,10000
418,896,3,10000
419,903,3,10000
420,909,3,10000
421,905,3,10000
422,914,3,10000
423,902,3,10000
424,903,3,10000
425,909,3,10000
426,911,3,10000
427,904,3,10000
428,902,3,10000
429,903,3,10000
430,905,3,10000
431,914,3,10000
432,911,3,10000
433,908,3,10000
434,909,3,10000
435,905,3,10000
436,910,3,10000
437,919,3,10000
438,911,3,10000
439,912,3,10000
440,907,3,10000
441,911,3,10000
442,911,3,10000
443,916,3,10000
444,916,3,10000
445,917,3,10000
446,916,3,10000
447,912,3,10000
448,911,3,10000
449,913,3,10000
450,912,3,10000
451,914,3,10000
452,907,3,10000
453,906,3,10000
454,920,3,10000
455,915,3,10000
456,910,3,10000
457,918,3,10000
458,916,3,10000
459,910,3,10000
460,921,3,10000
461,917,3,10000
462,921,3,10000
463,920,3,10000
464,917,3,10000
465,921,3,10000
466,923,3,10000
467,921,3,10000
468,922,3,10000
469,922,3,10000
470,918,3,10000
471,918,3,10000
472,913,3,10000
473,915,3,10000
474,921,3,10000
475,922,3,10000
476,928,3,10000
477,926,3,10000
478,927,3,10000
479,915,3,10000
480,927,3,10000
481,927,3,10000
482,919,3,10000
483,920,3,10000
484,918,3,10000
485,925,3,10000
486,930,3,10000
487,931,3,10000
488,923,3,10000
489,925,3,10000
490,934,3,10000
491,925,3,10000
492,928,3,10000
493,926,3,10000
494,927,3,10000
495,928,3,10000
496,930,3,10000
497,928,3,10000
498,941,3,10000
499,929,3,10000
500,928,3,10000
501,942,3,10000
502,930,3,10000
503,931,3,10000
504,926,3,10000
505,928,3,10000
506,935,3,10000
507,930,3,10000
508,935,3,10000
509,929,3,10000
510,931,3,10000
511,934,3,10000
512,938,3,10000
513,936,3,10000
514,932,3,10000
515,939,3,10000
516,938,3,10000
517,929,3,10000
518,938,3,10000
519,930,3,10000
520,933,3,10000
521,947,3,10000
522,944,3,10000
523,937,3,10000
524,939,3,10000
525,943,3,10000
526,938,3,10000
527,942,3,10000
528,937,3,10000
529,943,3,10000
530,935,3,10000
531,945,3,10000
532,939,3,10000
533,949,3,10000
534,948,3,10000
535,944,3,10000
536,938,3,10000
537,948,3,10000
538,945,3,10000
539,951,3,10000
540,943,3,10000
541,940,3,10000
542,949,3,10000
543,945,3,10000
544,946,3,10000
545,940,3,10000
546,945,3,10000
547,945,3,10000
548,940,3,10000
549,934,3,10000
550,947,3,10000
551,950,3,10000
552,952,3,10000
553,950,3,10000
554,944,3,10000
555,953,3,10000
556,948,3,10000
557,951,3,10000
558,945,3,10000
559,949,3,10000
560,942,3,10000
561,947,3,10000
562,955,3,10000
563,966,3,10000
564,951,3,10000
565,954,3,10000
566,950,3,10000
567,954,3,10000
568,949,3,10000
569,952,3,10000
570,951,3,10000
571,951,3,10000
572,956,3,10000
573,955,3,10000
574,955,3,10000
575,951,3,10000
576,958,3,10000
577,953,3,10000
578,966,3,10000
579,953,3,10000
580,959,3,10000
581,957,3,10000
582,968,3,10000
583,962,3,10000
584,963,3,10000
585,954,3,10000
586,958,3,10000
587,957,3,10000
588,959,3,10000
589,957,3,10000
590,960,3,10000
591,961,3,10000
592,961,3,10000
593,961,3,10000
594,960,3,10000
595,969,3,10000
596,960,3,10000
597,957,3,10000
598,966,3,10000
599,965,3,10000
600,962,3,10000
601,974,3,10000
602,967,3,10000
603,965,3,10000
604,967,3,10000
605,972,3,10000
606,966,3,10000
607,971,3,10000
608,967,3,10000
609,966,3,10000
610,965,3,10000
611,974,3,10000
612,973,3,10000
613,970,3,10000
614,968,3,10000
615,966,3,10000
616,969,3,10000
617,973,3,10000
618,980,3,10000
619,972,3,10000
620,973,3,10000
621,977,3,10000
622,971,3,10000
623,971,3,10000
624,972,3,10000
625,971,3,10000
626,975,3,10000
627,970,3,10000
628,974,3,10000
629,974,3,10000
630,976,3,10000
631,970,3,10000
632,970,3,10000
633,979,3,10000
634,975,3,10000
635,986,3,10000
636,976,3,10000
637,977,3,10000
638,983,3,10000
639,971,3,10000
640,974,3,10000
641,984,3,10000
642,976,3,10000
643,972,3,10000
644,981,3,10000
645,985,3,10000
646,981,3,10000
647,978,3,10000
648,979,3,10000
649,983,3,10000
650,978,3,10000
651,984,3,10000
652,984,3,10000
653,982,3,10000
654,978,3,10000
655,985,3,10000
656,984,3,10000
657,988,3,10000
658,988,3,10000
659,986,3,10000
660,980,3,10000
661,984,3,10000
662,983,3,10000
663,992,3,10000
664,982,3,10000
665,987,3,10000
666,991,3,10000
667,988,3,10000
668,991,3,10000
669,987,3,10000
670,991,3,10000
671,989,3,10000
672,988,3,10000
673,996,3,10000
674,992,3,10000
675,990,3,10000
676,998,3,10000
677,988,3,10000
678,994,3,10000
679,992,3,10000
680,998,3,10000
681,997,3,10000
682,990,3,10000
683,1000,3,10000
684,987,3,10000
685,995,3,10000
686,1006,3,10000
687,997,3,10000
688,997,3,10000
689,997,3,10000
690,1001,3,10000
691,997,3,10000
692,994,3,10000
693,1000,3,10000
694,1002,3,10000
695,996,3,10000
696,995,3,10000
697,1003,3,10000
698,1006,3,10000
699,998,3,10000
700,1004,3,10000
701,995,3,10000
702,997,3,10000
703,1005,3,10000
704,998,3,10000
705,999,3,10000
706,1003,3,10000
707,1007,3,10000
708,1001,3,10000
709,1003,3,10000
710,1008,3,10000
711,1005,3,10000
712,1004,3,10000
713,1000,3,10000
714,1004,3,10000
715,999,3,10000
716,1004,3,10000
717,1000,3,10000
718,1007,3,10000
719,1006,3,10000
720,1008,3,10000
721,1001,3,10000
722,1005,3,10000
723,999,3,10000
724,1013,3,10000
725,1001,3,10000
726,1006,3,10000
727,1015,3,10000
728,1014,3,10000
729,1007,3,10000
730,1013,3,10000
731,1010,3,10000
732,1006,3,10000
733,1008,3,10000
734,1017,3,10000
735,1007,3,10000
736,1008,3,10000
737,1012,3,10000
738,1018,3,10000
739,1014,3,10000
740,1016,3,10000
741,1007,3,10000
742,1009,3,10000
743,1005,3,10000
744,1018,3,10000
745,1019,3,10000
746,1016,3,10000
747,1017,3,10000
748,1017,3,10000
749,1013,3,10000
750,1023,3,10000
751,1022,3,10000
752,1021,3,10000
753,1017,3,10000
754,1014,3,10000
755,1019,3,10000
756,1023,3,10000
757,1022,3,10000
758,1019,3,10000
759,1027,3,10000
760,1023,3,10000
761,1019,3,10000
762,1019,3,10000
763,1017,3,10000
764,1020,3,10000
765,1026,3,10000
766,1023,3,10000
767,1019,3,10000
768,1024,3,10000
769,1024,3,10000
770,1027,3,10000
771,1022,3,10000
772,1020,3,10000
773,1022,3,10000
774,1026,3,10000
775,1025,3,10000
776,1031,3,10000
777,1026,3,10000
778,1030,3,10000
779,1024,3,10000
780,1020,3,10000
781,1020,3,10000
782,1021,3,10000
783,1024,3,10000
784,1026,3,10000
785,1028,3,10000
786,1030,3,10000
787,1028,3,10000
788,1029,3,10000
789,1029,3,10000
790,1030,3,10000
791,1025,3,10000
792,1029,3,10000
793,1029,3,10000
794,1032,3,10000
795,1033,3,10000
796,1038,3,10000
797,1034,3,10000
798,1032,3,10000
799,1029,3,10000
800,1036,3,10000
801,1040,3,10000
802,1031,3,10000
803,1030,3,10000
804,1037,3,10000
805,1036,3,10000
806,1039,3,10000
807,1030,3,10000
808,1033,3,10000
809,1029,3,10000
810,1037,3,10000
811,1037,3,10000
812,1036,3,10000
813,1039,3,10000
814,1039,3,10000
815,1044,3,10000
816,1043,3,10000
817,1037,3,10000
818,1037,3,10000
819,1035,3,10000
820,1041,3,10000
821,1041,3,10000
822,1036,3,10000
823,1044,3,10000
824,1038,3,10000
825,1033,3,10000
826,1044,3,10000
827,1046,3,10000
828,1034,3,10000
829,1046,3,10000
830,1038,3,10000
831,1043,3,10000
832,1043,3,10000
833,1044,3,10000
834,1044,3,10000
835,1049,3,10000
836,1042,3,10000
837,1042,3,10000
838,1047,3,10000
839,1044,3,10000
840,1045,3,10000
841,1043,3,10000
842,1041,3,10000
843,1051,3,10000
844,1042,3,10000
845,1043,3,10000
846,1049,3,10000
847,1050,3,10000
848,1051,3,10000
849,1047,3,10000
850,1046,3,10000
851,1054,3,10000
852,1041,3,10000
853,1050,3,10000
854,1045,3,10000
855,1049,3,10000
856,1048,3,10000
857,1052,3,10000
858,1059,3,10000
859,1052,3,10000
860,1058,3,10000
861,1048,3,10000
862,1041,3,10000
863,1056,3,10000
864,1058,3,10000
865,1042,3,10000
866,1059,3,10000
867,1036,3,10000
868,1056,3,10000
869,1049,3,10000
870,1048,3,10000
871,1057,3,10000
872,1051,3,10000
873,1051,3,10000
874,1065,3,10000
875,1048,3,10000
876,1054,3,10000
877,1051,3,10000
878,1047,3,10000
879,1055,3,10000
880,1051,3,10000
881,1056,3,10000
882,1056,3,10000
883,1065,3,10000
884,1059,3,10000
885,1059,3,10000
886,1064,3,10000
887,1063,3,10000
888,1063,3,10000
889,1065,3,10000
890,1054,3,10000
891,1050,3,10000
892,1057,3,10000
893,1064,3,10000
894,1063,3,10000
895,1061,3,10000
896,1054,3,10000
897,1058,3,10000
898,1061,3,10000
899,1056,3,10000
900,1058,3,10000
901,1062,3,10000
902,1063,3,10000
903,1050,3,10000
904,1061,3,10000
905,1056,3,10000
906,1068,3,10000
907,1058,3,10000
908,1066,3,10000
909,1064,3,10000
910,1061,3,10000
911,1061,3,10000
912,1058,3,10000
913,1070,3,10000
914,1068,3,10000
915,1058,3,10000
916,1060,3,10000
917,1062,3,10000
918,1069,3,10000
919,1063,3,10000
920,1065,3,10000
921,1064,3,10000
922,1064,3,10000
923,1066,3,10000
924,1070,3,10000
925,1065,3,10000
926,1072,3,10000
927,1064,3,10000
928,1075,3,10000
929,1065,3,10000
930,1069,3,10000
931,1067,3,10000
932,1074,3,10000
933,1060,3,10000
934,1067,3,10000
935,1073,3,10000
936,1068,3,10000
937,1076,3,10000
938,1076,3,10000
939,1069,3,10000
940,1073,3,10000
941,1070,3,10000
942,1065,3,10000
943,1070,3,10000
944,1072,3,10000
945,1068,3,10000
946,1074,3,10000
947,1069,3,10000
948,1076,3,10000
949,1072,3,10000
950,1065,3,10000
951,1068,3,10000
952,1079,3,10000
953,1081,3,10000
954,1074,3,10000
955,1070,3,10000
956,1071,3,10000
957,1070,3,10000
958,1074,3,10000
959,1078,3,10000
960,1072,3,10000
961,1081,3,10000
962,1077,3,10000
963,1076,3,10000
964,1076,3,10000
965,1073,3,10000
966,1084,3,10000
967,1080,3,10000
968,1081,3,10000
969,1073,3,10000
970,1089,3,10000
971,1074,3,10000
972,1077,3,10000
973,1084,3,10000
974,1075,3,10000
975,1084,3,10000
976,1076,3,10000
977,1076,3,10000
978,1085,3,10000
979,1079,3,10000
980,1077,3,10000
981,1077,3,10000
982,1081,3,10000
983,1081,3,10000
984,1080,3,10000
985,1081,3,10000
986,1076,3,10000
987,1079,3,10000
988,1073,3,10000
989,1079,3,10000
990,1075,3,10000
991,1088,3,10000
992,1088,3,10000
993,1085,3,10000
994,1078,3,10000
995,1088,3,10000
996,1075,3,10000
997,1077,3,10000
998,1081,3,10000
999,1082,3,10000
1000,1071,3,10000
