Threshold,EV,Hours,Significance
1,508,2,1000
2,510,2,1000
3,501,2,1000
4,506,2,1000
5,503,2,1000
6,494,2,1000
7,498,2,1000
8,510,2,1000
9,508,2,1000
10,506,2,1000
11,498,2,1000
12,503,2,1000
13,518,2,1000
14,496,2,1000
15,498,2,1000
16,514,2,1000
17,504,2,1000
18,494,2,1000
19,515,2,1000
20,506,2,1000
21,505,2,1000
22,494,2,1000
23,507,2,1000
24,505,2,1000
25,505,2,1000
26,500,2,1000
27,495,2,1000
28,521,2,1000
29,499,2,1000
30,494,2,1000
31,503,2,1000
32,497,2,1000
33,498,2,1000
34,497,2,1000
35,514,2,1000
36,511,2,1000
37,490,2,1000
38,489,2,1000
39,502,2,1000
40,508,2,1000
41,508,2,1000
42,515,2,1000
43,493,2,1000
44,500,2,1000
45,504,2,1000
46,497,2,1000
47,501,2,1000
48,498,2,1000
49,512,2,1000
50,496,2,1000
51,494,2,1000
52,507,2,1000
53,513,2,1000
54,507,2,1000
55,503,2,1000
56,493,2,1000
57,505,2,1000
58,488,2,1000
59,487,2,1000
60,500,2,1000
61,485,2,1000
62,507,2,1000
63,496,2,1000
64,500,2,1000
65,494,2,1000
66,512,2,1000
67,495,2,1000
68,494,2,1000
69,505,2,1000
70,493,2,1000
71,511,2,1000
72,517,2,1000
73,483,2,1000
74,491,2,1000
75,505,2,1000
76,506,2,1000
77,502,2,1000
78,500,2,1000
79,490,2,1000
80,506,2,1000
81,509,2,1000
82,505,2,1000
83,509,2,1000
84,505,2,1000
85,495,2,1000
86,494,2,1000
87,500,2,1000
88,514,2,1000
89,514,2,1000
90,505,2,1000
91,510,2,1000
92,503,2,1000
93,510,2,1000
94,515,2,1000
95,500,2,1000
96,508,2,1000
97,504,2,1000
98,513,2,1000
99,514,2,1000
100,501,2,1000
101,494,2,1000
102,503,2,1000
103,521,2,1000
104,504,2,1000
105,521,2,1000
106,493,2,1000
107,512,2,1000
108,493,2,1000
109,485,2,1000
110,520,2,1000
111,507,2,1000
112,501,2,1000
113,506,2,1000
114,498,2,1000
115,506,2,1000
116,497,2,1000
117,500,2,1000
118,513,2,1000
119,498,2,1000
120,501,2,1000
121,503,2,1000
122,504,2,1000
123,498,2,1000
124,507,2,1000
125,500,2,1000
126,469,2,1000
127,515,2,1000
128,506,2,1000
129,514,2,1000
130,516,2,1000
131,504,2,1000
132,514,2,1000
133,495,2,1000
134,513,2,1000
135,493,2,1000
136,522,2,1000
137,512,2,1000
138,499,2,1000
139,523,2,1000
140,511,2,1000
141,511,2,1000
142,518,2,1000
143,494,2,1000
144,521,2,1000
145,504,2,1000
146,514,2,1000
147,512,2,1000
148,503,2,1000
149,513,2,1000
150,523,2,1000
151,495,2,1000
152,495,2,1000
153,522,2,1000
154,514,2,1000
155,508,2,1000
156,510,2,1000
157,514,2,1000
158,522,2,1000
159,502,2,1000
160,508,2,1000
161,497,2,1000
162,517,2,1000
163,513,2,1000
164,501,2,1000
165,510,2,1000
166,503,2,1000
167,510,2,1000
168,504,2,1000
169,509,2,1000
170,511,2,1000
171,517,2,1000
172,500,2,1000
173,505,2,1000
174,515,2,1000
175,513,2,1000
176,524,2,1000
177,518,2,1000
178,501,2,1000
179,520,2,1000
180,515,2,1000
181,523,2,1000
182,524,2,1000
183,524,2,1000
184,504,2,1000
185,520,2,1000
186,511,2,1000
187,532,2,1000
188,531,2,1000
189,518,2,1000
190,506,2,1000
191,515,2,1000
192,529,2,1000
193,522,2,1000
194,528,2,1000
195,501,2,1000
196,527,2,1000
197,517,2,1000
198,508,2,1000
199,525,2,1000
200,516,2,1000
201,502,2,1000
202,534,2,1000
203,521,2,1000
204,523,2,1000
205,526,2,1000
206,513,2,1000
207,530,2,1000
208,527,2,1000
209,535,2,1000
210,529,2,1000
211,518,2,1000
212,511,2,1000
213,506,2,1000
214,531,2,1000
215,521,2,1000
216,511,2,1000
217,533,2,1000
218,509,2,1000
219,521,2,1000
220,530,2,1000
221,527,2,1000
222,513,2,1000
223,522,2,1000
224,536,2,1000
225,519,2,1000
226,524,2,1000
227,526,2,1000
228,519,2,1000
229,509,2,1000
230,526,2,1000
231,522,2,1000
232,518,2,1000
233,514,2,1000
234,528,2,1000
235,527,2,1000
236,533,2,1000
237,524,2,1000
238,503,2,1000
239,518,2,1000
240,517,2,1000
241,527,2,1000
242,534,2,1000
243,528,2,1000
244,527,2,1000
245,522,2,1000
246,522,2,1000
247,532,2,1000
248,522,2,1000
249,515,2,1000
250,527,2,1000
251,519,2,1000
252,524,2,1000
253,530,2,1000
254,533,2,1000
255,521,2,1000
256,518,2,1000
257,542,2,1000
258,524,2,1000
259,535,2,1000
260,513,2,1000
261,529,2,1000
262,507,2,1000
263,537,2,1000
264,536,2,1000
265,528,2,1000
266,540,2,1000
267,542,2,1000
268,537,2,1000
269,539,2,1000
270,543,2,1000
271,537,2,1000
272,540,2,1000
273,534,2,1000
274,533,2,1000
275,553,2,1000
276,552,2,1000
277,536,2,1000
278,540,2,1000
279,524,2,1000
280,527,2,1000
281,528,2,1000
282,541,2,1000
283,542,2,1000
284,535,2,1000
285,551,2,1000
286,540,2,1000
287,532,2,1000
288,519,2,1000
289,550,2,1000
290,550,2,1000
291,534,2,1000
292,532,2,1000
293,536,2,1000
294,531,2,1000
295,535,2,1000
296,529,2,1000
297,543,2,1000
298,524,2,1000
299,527,2,1000
300,535,2,1000
301,537,2,1000
302,542,2,1000
303,553,2,1000
304,556,2,1000
305,537,2,1000
306,536,2,1000
307,553,2,1000
308,547,2,1000
309,532,2,1000
310,535,2,1000
311,541,2,1000
312,543,2,1000
313,523,2,1000
314,545,2,1000
315,550,2,1000
316,529,2,1000
317,556,2,1000
318,544,2,1000
319,542,2,1000
320,540,2,1000
321,556,2,1000
322,549,2,1000
323,512,2,1000
324,556,2,1000
325,546,2,1000
326,553,2,1000
327,543,2,1000
328,552,2,1000
329,545,2,1000
330,551,2,1000
331,546,2,1000
332,548,2,1000
333,549,2,1000
334,579,2,1000
335,531,2,1000
336,548,2,1000
337,541,2,1000
338,554,2,1000
339,546,2,1000
340,542,2,1000
341,544,2,1000
342,542,2,1000
343,559,2,1000
344,542,2,1000
345,542,2,1000
346,543,2,1000
347,548,2,1000
348,567,2,1000
349,542,2,1000
350,548,2,1000
351,558,2,1000
352,578,2,1000
353,552,2,1000
354,541,2,1000
355,564,2,1000
356,555,2,1000
357,570,2,1000
358,551,2,1000
359,563,2,1000
360,548,2,1000
361,556,2,1000
362,561,2,1000
363,537,2,1000
364,551,2,1000
365,556,2,1000
366,566,2,1000
367,539,2,1000
368,561,2,1000
369,548,2,1000
370,555,2,1000
371,567,2,1000
372,580,2,1000
373,560,2,1000
374,574,2,1000
375,536,2,1000
376,543,2,1000
377,555,2,1000
378,560,2,1000
379,564,2,1000
380,550,2,1000
381,563,2,1000
382,568,2,1000
383,569,2,1000
384,563,2,1000
385,575,2,1000
386,562,2,1000
