Threshold,EV,Hours,Significance
1,1083,4,100000
2,1082,4,100000
3,1082,4,100000
4,1082,4,100000
5,1082,4,100000
6,1082,4,100000
7,1081,4,100000
8,1082,4,100000
9,1082,4,100000
10,1081,4,100000
11,1083,4,100000
12,1081,4,100000
13,1082,4,100000
14,1082,4,100000
15,1081,4,100000
16,1083,4,100000
17,1082,4,100000
18,1082,4,100000
19,1082,4,100000
20,1081,4,100000
21,1081,4,100000
22,1082,4,100000
23,1083,4,100000
24,1085,4,100000
25,1083,4,100000
26,1081,4,100000
27,1084,4,100000
28,1083,4,100000
29,1085,4,100000
30,1082,4,100000
31,1083,4,100000
32,1081,4,100000
33,1082,4,100000
34,1083,4,100000
35,1082,4,100000
36,1082,4,100000
37,1084,4,100000
38,1084,4,100000
39,1084,4,100000
40,1085,4,100000
41,1084,4,100000
42,1084,4,100000
43,1085,4,100000
44,1081,4,100000
45,1084,4,100000
46,1082,4,100000
47,1081,4,100000
48,1085,4,100000
49,1083,4,100000
50,1085,4,100000
51,1085,4,100000
52,1082,4,100000
53,1080,4,100000
54,1085,4,100000
55,1082,4,100000
56,1083,4,100000
57,1085,4,100000
58,1085,4,100000
59,1084,4,100000
60,1084,4,100000
61,1083,4,100000
62,1082,4,100000
63,1083,4,100000
64,1083,4,100000
65,1086,4,100000
66,1085,4,100000
67,1085,4,100000
68,1086,4,100000
69,1085,4,100000
70,1084,4,100000
71,1083,4,100000
72,1086,4,100000
73,1085,4,100000
74,1085,4,100000
75,1085,4,100000
76,1086,4,100000
77,1086,4,100000
78,1086,4,100000
79,1085,4,100000
80,1086,4,100000
81,1085,4,100000
82,1087,4,100000
83,1084,4,100000
84,1086,4,100000
85,1083,4,100000
86,1085,4,100000
87,1086,4,100000
88,1086,4,100000
89,1090,4,100000
90,1087,4,100000
91,1084,4,100000
92,1086,4,100000
93,1087,4,100000
94,1086,4,100000
95,1084,4,100000
96,1087,4,100000
97,1085,4,100000
98,1087,4,100000
99,1086,4,100000
100,1088,4,100000
101,1085,4,100000
102,1084,4,100000
103,1087,4,100000
104,1086,4,100000
105,1087,4,100000
106,1087,4,100000
107,1087,4,100000
108,1089,4,100000
109,1087,4,100000
110,1091,4,100000
111,1088,4,100000
112,1090,4,100000
113,1089,4,100000
114,1087,4,100000
115,1089,4,100000
116,1086,4,100000
117,1088,4,100000
118,1087,4,100000
119,1088,4,100000
120,1091,4,100000
121,1089,4,100000
122,1091,4,100000
123,1090,4,100000
124,1088,4,100000
125,1089,4,100000
126,1086,4,100000
127,1092,4,100000
128,1090,4,100000
129,1091,4,100000
130,1089,4,100000
131,1089,4,100000
132,1089,4,100000
133,1089,4,100000
134,1090,4,100000
135,1093,4,100000
136,1094,4,100000
137,1093,4,100000
138,1089,4,100000
139,1088,4,100000
140,1090,4,100000
141,1091,4,100000
142,1091,4,100000
143,1093,4,100000
144,1091,4,100000
145,1093,4,100000
146,1092,4,100000
147,1094,4,100000
148,1094,4,100000
149,1090,4,100000
150,1093,4,100000
151,1091,4,100000
152,1095,4,100000
153,1091,4,100000
154,1096,4,100000
155,1092,4,100000
156,1093,4,100000
157,1095,4,100000
158,1093,4,100000
159,1094,4,100000
160,1096,4,100000
161,1093,4,100000
162,1095,4,100000
163,1095,4,100000
164,1096,4,100000
165,1096,4,100000
166,1093,4,100000
167,1095,4,100000
168,1095,4,100000
169,1093,4,100000
170,1095,4,100000
171,1095,4,100000
172,1097,4,100000
173,1096,4,100000
174,1097,4,100000
175,1099,4,100000
176,1098,4,100000
177,1098,4,100000
178,1096,4,100000
179,1097,4,100000
180,1098,4,100000
181,1095,4,100000
182,1097,4,100000
183,1099,4,100000
184,1098,4,100000
185,1100,4,100000
186,1098,4,100000
187,1096,4,100000
188,1097,4,100000
189,1097,4,100000
190,1099,4,100000
191,1100,4,100000
192,1097,4,100000
193,1099,4,100000
194,1099,4,100000
195,1099,4,100000
196,1100,4,100000
197,1100,4,100000
198,1103,4,100000
199,1100,4,100000
200,1099,4,100000
201,1099,4,100000
202,1104,4,100000
203,1101,4,100000
204,1102,4,100000
205,1101,4,100000
206,1101,4,100000
207,1101,4,100000
208,1102,4,100000
209,1103,4,100000
210,1100,4,100000
211,1104,4,100000
212,1105,4,100000
213,1101,4,100000
214,1105,4,100000
215,1104,4,100000
216,1103,4,100000
217,1104,4,100000
218,1104,4,100000
219,1104,4,100000
220,1104,4,100000
221,1104,4,100000
222,1105,4,100000
223,1104,4,100000
224,1106,4,100000
225,1103,4,100000
226,1105,4,100000
227,1108,4,100000
228,1105,4,100000
229,1104,4,100000
230,1104,4,100000
231,1106,4,100000
232,1105,4,100000
233,1107,4,100000
234,1107,4,100000
235,1107,4,100000
236,1109,4,100000
237,1109,4,100000
238,1106,4,100000
239,1108,4,100000
240,1108,4,100000
241,1107,4,100000
242,1110,4,100000
243,1108,4,100000
244,1107,4,100000
245,1105,4,100000
246,1109,4,100000
247,1109,4,100000
248,1108,4,100000
249,1111,4,100000
250,1111,4,100000
251,1110,4,100000
252,1110,4,100000
253,1113,4,100000
254,1112,4,100000
255,1110,4,100000
256,1111,4,100000
257,1112,4,100000
258,1112,4,100000
259,1111,4,100000
260,1111,4,100000
261,1113,4,100000
262,1113,4,100000
263,1113,4,100000
264,1112,4,100000
265,1115,4,100000
266,1114,4,100000
267,1114,4,100000
268,1114,4,100000
269,1114,4,100000
270,1114,4,100000
271,1114,4,100000
272,1115,4,100000
273,1117,4,100000
274,1112,4,100000
275,1115,4,100000
276,1114,4,100000
277,1116,4,100000
278,1116,4,100000
279,1116,4,100000
280,1114,4,100000
281,1115,4,100000
282,1117,4,100000
283,1118,4,100000
284,1116,4,100000
285,1118,4,100000
286,1116,4,100000
287,1115,4,100000
288,1120,4,100000
289,1119,4,100000
290,1120,4,100000
291,1119,4,100000
292,1118,4,100000
293,1120,4,100000
294,1122,4,100000
295,1121,4,100000
296,1122,4,100000
297,1124,4,100000
298,1123,4,100000
299,1120,4,100000
300,1122,4,100000
301,1119,4,100000
302,1125,4,100000
303,1121,4,100000
304,1122,4,100000
305,1123,4,100000
306,1124,4,100000
307,1124,4,100000
308,1124,4,100000
309,1124,4,100000
310,1123,4,100000
311,1123,4,100000
312,1124,4,100000
313,1124,4,100000
314,1127,4,100000
315,1125,4,100000
316,1126,4,100000
317,1127,4,100000
318,1128,4,100000
319,1124,4,100000
320,1129,4,100000
321,1127,4,100000
322,1125,4,100000
323,1126,4,100000
324,1128,4,100000
325,1130,4,100000
326,1129,4,100000
327,1128,4,100000
328,1129,4,100000
329,1129,4,100000
330,1129,4,100000
331,1129,4,100000
332,1128,4,100000
333,1132,4,100000
334,1131,4,100000
335,1128,4,100000
336,1133,4,100000
337,1129,4,100000
338,1132,4,100000
339,1133,4,100000
340,1133,4,100000
341,1131,4,100000
342,1132,4,100000
343,1134,4,100000
344,1134,4,100000
345,1133,4,100000
346,1137,4,100000
347,1133,4,100000
348,1134,4,100000
349,1135,4,100000
350,1131,4,100000
351,1136,4,100000
352,1135,4,100000
353,1135,4,100000
354,1133,4,100000
355,1136,4,100000
356,1137,4,100000
357,1136,4,100000
358,1135,4,100000
359,1138,4,100000
360,1137,4,100000
361,1138,4,100000
362,1138,4,100000
363,1136,4,100000
364,1137,4,100000
365,1139,4,100000
366,1136,4,100000
367,1139,4,100000
368,1137,4,100000
369,1138,4,100000
370,1139,4,100000
371,1141,4,100000
372,1142,4,100000
373,1140,4,100000
374,1141,4,100000
375,1142,4,100000
376,1140,4,100000
377,1140,4,100000
378,1142,4,100000
379,1142,4,100000
380,1146,4,100000
381,1144,4,100000
382,1144,4,100000
383,1146,4,100000
384,1144,4,100000
385,1146,4,100000
386,1144,4,100000
387,1142,4,100000
388,1144,4,100000
389,1147,4,100000
390,1145,4,100000
391,1145,4,100000
392,1146,4,100000
393,1149,4,100000
394,1145,4,100000
395,1149,4,100000
396,1150,4,100000
397,1148,4,100000
398,1147,4,100000
399,1151,4,100000
400,1149,4,100000
401,1149,4,100000
402,1150,4,100000
403,1150,4,100000
404,1150,4,100000
405,1151,4,100000
406,1149,4,100000
407,1147,4,100000
408,1151,4,100000
409,1151,4,100000
410,1150,4,100000
411,1151,4,100000
412,1150,4,100000
413,1151,4,100000
414,1155,4,100000
415,1152,4,100000
416,1157,4,100000
417,1151,4,100000
418,1155,4,100000
419,1154,4,100000
420,1157,4,100000
421,1155,4,100000
422,1156,4,100000
423,1155,4,100000
424,1158,4,100000
425,1155,4,100000
426,1157,4,100000
427,1157,4,100000
428,1157,4,100000
429,1157,4,100000
430,1157,4,100000
431,1160,4,100000
432,1158,4,100000
433,1159,4,100000
434,1161,4,100000
435,1158,4,100000
436,1162,4,100000
437,1159,4,100000
438,1161,4,100000
439,1160,4,100000
440,1162,4,100000
441,1161,4,100000
442,1161,4,100000
443,1162,4,100000
444,1160,4,100000
445,1162,4,100000
446,1161,4,100000
447,1160,4,100000
448,1162,4,100000
449,1164,4,100000
450,1162,4,100000
451,1161,4,100000
452,1166,4,100000
453,1166,4,100000
454,1167,4,100000
455,1165,4,100000
456,1166,4,100000
457,1166,4,100000
458,1166,4,100000
459,1167,4,100000
460,1168,4,100000
461,1165,4,100000
462,1166,4,100000
463,1169,4,100000
464,1168,4,100000
465,1170,4,100000
466,1170,4,100000
467,1167,4,100000
468,1169,4,100000
469,1170,4,100000
470,1171,4,100000
471,1169,4,100000
472,1173,4,100000
473,1170,4,100000
474,1174,4,100000
475,1169,4,100000
476,1172,4,100000
477,1171,4,100000
478,1172,4,100000
479,1173,4,100000
480,1171,4,100000
481,1171,4,100000
482,1173,4,100000
483,1174,4,100000
484,1174,4,100000
485,1174,4,100000
486,1176,4,100000
487,1176,4,100000
488,1176,4,100000
489,1177,4,100000
490,1178,4,100000
491,1179,4,100000
492,1173,4,100000
493,1178,4,100000
494,1179,4,100000
495,1175,4,100000
496,1175,4,100000
497,1180,4,100000
498,1180,4,100000
499,1183,4,100000
500,1179,4,100000
501,1177,4,100000
502,1180,4,100000
503,1182,4,100000
504,1183,4,100000
505,1183,4,100000
506,1179,4,100000
507,1182,4,100000
508,1184,4,100000
509,1182,4,100000
510,1183,4,100000
511,1184,4,100000
512,1180,4,100000
513,1184,4,100000
514,1182,4,100000
515,1184,4,100000
516,1182,4,100000
517,1183,4,100000
518,1186,4,100000
519,1187,4,100000
520,1186,4,100000
521,1187,4,100000
522,1184,4,100000
523,1187,4,100000
524,1185,4,100000
525,1189,4,100000
526,1187,4,100000
527,1189,4,100000
528,1188,4,100000
529,1190,4,100000
530,1187,4,100000
531,1190,4,100000
532,1189,4,100000
533,1189,4,100000
534,1190,4,100000
535,1192,4,100000
536,1192,4,100000
537,1193,4,100000
538,1193,4,100000
539,1192,4,100000
540,1192,4,100000
541,1195,4,100000
542,1195,4,100000
543,1190,4,100000
544,1197,4,100000
545,1196,4,100000
546,1193,4,100000
547,1197,4,100000
548,1197,4,100000
549,1193,4,100000
550,1197,4,100000
551,1197,4,100000
552,1197,4,100000
553,1196,4,100000
554,1197,4,100000
555,1198,4,100000
556,1194,4,100000
557,1197,4,100000
558,1198,4,100000
559,1198,4,100000
560,1198,4,100000
561,1198,4,100000
562,1196,4,100000
563,1199,4,100000
564,1199,4,100000
565,1202,4,100000
566,1200,4,100000
567,1200,4,100000
568,1201,4,100000
569,1202,4,100000
570,1202,4,100000
571,1200,4,100000
572,1202,4,100000
573,1203,4,100000
574,1201,4,100000
575,1204,4,100000
576,1204,4,100000
577,1207,4,100000
578,1205,4,100000
579,1202,4,100000
580,1203,4,100000
581,1206,4,100000
582,1205,4,100000
583,1208,4,100000
584,1205,4,100000
585,1206,4,100000
586,1208,4,100000
587,1207,4,100000
588,1209,4,100000
589,1209,4,100000
590,1211,4,100000
591,1209,4,100000
592,1209,4,100000
593,1211,4,100000
594,1211,4,100000
595,1209,4,100000
596,1210,4,100000
597,1210,4,100000
598,1213,4,100000
599,1210,4,100000
600,1213,4,100000
601,1210,4,100000
602,1212,4,100000
603,1209,4,100000
604,1213,4,100000
605,1215,4,100000
606,1215,4,100000
607,1215,4,100000
608,1213,4,100000
609,1210,4,100000
610,1215,4,100000
611,1216,4,100000
612,1215,4,100000
613,1217,4,100000
614,1217,4,100000
615,1217,4,100000
616,1217,4,100000
617,1217,4,100000
618,1218,4,100000
619,1219,4,100000
620,1217,4,100000
621,1217,4,100000
622,1218,4,100000
623,1218,4,100000
624,1219,4,100000
625,1218,4,100000
626,1220,4,100000
627,1219,4,100000
628,1221,4,100000
629,1219,4,100000
630,1221,4,100000
631,1222,4,100000
632,1219,4,100000
633,1221,4,100000
634,1221,4,100000
635,1222,4,100000
636,1223,4,100000
637,1223,4,100000
638,1222,4,100000
639,1223,4,100000
640,1225,4,100000
641,1223,4,100000
642,1223,4,100000
643,1224,4,100000
644,1223,4,100000
645,1227,4,100000
646,1227,4,100000
647,1228,4,100000
648,1226,4,100000
649,1224,4,100000
650,1225,4,100000
651,1225,4,100000
652,1228,4,100000
653,1226,4,100000
654,1226,4,100000
655,1227,4,100000
656,1229,4,100000
657,1231,4,100000
658,1230,4,100000
659,1230,4,100000
660,1229,4,100000
661,1231,4,100000
662,1230,4,100000
663,1230,4,100000
664,1231,4,100000
665,1232,4,100000
666,1233,4,100000
667,1230,4,100000
668,1229,4,100000
669,1234,4,100000
670,1232,4,100000
671,1231,4,100000
672,1233,4,100000
