Threshold,EV,Hours,Significance
620,680,2,10000
621,684,2,10000
622,682,2,10000
623,683,2,10000
624,677,2,10000
625,677,2,10000
626,674,2,10000
627,678,2,10000
628,673,2,10000
629,670,2,10000
630,671,2,10000
631,670,2,10000
632,681,2,10000
633,674,2,10000
634,670,2,10000
635,671,2,10000
636,674,2,10000
637,670,2,10000
638,669,2,10000
639,671,2,10000
640,665,2,10000
641,670,2,10000
642,668,2,10000
643,665,2,10000
644,676,2,10000
645,673,2,10000
646,671,2,10000
647,669,2,10000
648,663,2,10000
649,670,2,10000
650,665,2,10000
651,670,2,10000
652,671,2,10000
653,667,2,10000
654,667,2,10000
655,664,2,10000
656,659,2,10000
657,663,2,10000
658,660,2,10000
659,658,2,10000
660,665,2,10000
661,659,2,10000
662,661,2,10000
663,658,2,10000
664,664,2,10000
665,653,2,10000
666,653,2,10000
667,663,2,10000
668,648,2,10000
669,664,2,10000
670,658,2,10000
671,653,2,10000
672,657,2,10000
673,661,2,10000
674,657,2,10000
675,654,2,10000
676,658,2,10000
677,660,2,10000
678,653,2,10000
679,654,2,10000
680,652,2,10000
681,655,2,10000
682,656,2,10000
683,651,2,10000
684,644,2,10000
685,650,2,10000
686,649,2,10000
687,653,2,10000
688,650,2,10000
689,650,2,10000
690,653,2,10000
691,641,2,10000
692,645,2,10000
693,651,2,10000
694,645,2,10000
695,647,2,10000
696,643,2,10000
697,648,2,10000
698,640,2,10000
699,646,2,10000
700,642,2,10000
701,650,2,10000
702,651,2,10000
703,649,2,10000
704,643,2,10000
705,637,2,10000
706,642,2,10000
707,639,2,10000
708,640,2,10000
709,642,2,10000
710,643,2,10000
711,642,2,10000
712,638,2,10000
713,641,2,10000
714,645,2,10000
715,639,2,10000
716,635,2,10000
717,635,2,10000
718,638,2,10000
719,638,2,10000
720,641,2,10000
721,634,2,10000
722,635,2,10000
723,634,2,10000
724,639,2,10000
725,625,2,10000
726,633,2,10000
727,634,2,10000
728,629,2,10000
729,621,2,10000
730,633,2,10000
731,624,2,10000
732,625,2,10000
733,634,2,10000
734,630,2,10000
735,629,2,10000
736,626,2,10000
737,627,2,10000
738,627,2,10000
739,625,2,10000
740,627,2,10000
741,629,2,10000
742,622,2,10000
743,623,2,10000
744,631,2,10000
745,622,2,10000
746,623,2,10000
747,619,2,10000
748,622,2,10000
749,626,2,10000
750,622,2,10000
751,617,2,10000
752,622,2,10000
753,618,2,10000
754,618,2,10000
755,618,2,10000
756,613,2,10000
757,622,2,10000
758,615,2,10000
759,620,2,10000
760,616,2,10000
761,615,2,10000
762,612,2,10000
763,617,2,10000
764,613,2,10000
765,613,2,10000
766,617,2,10000
767,610,2,10000
768,617,2,10000
769,618,2,10000
770,618,2,10000
771,611,2,10000
772,605,2,10000
773,612,2,10000
774,606,2,10000
775,609,2,10000
776,605,2,10000
777,607,2,10000
778,605,2,10000
779,611,2,10000
780,607,2,10000
781,621,2,10000
782,605,2,10000
783,601,2,10000
784,602,2,10000
785,606,2,10000
786,605,2,10000
787,604,2,10000
788,604,2,10000
789,604,2,10000
790,601,2,10000
791,603,2,10000
792,604,2,10000
793,598,2,10000
794,597,2,10000
795,598,2,10000
796,598,2,10000
797,598,2,10000
798,599,2,10000
799,596,2,10000
800,600,2,10000
801,601,2,10000
802,595,2,10000
803,599,2,10000
804,600,2,10000
805,594,2,10000
806,590,2,10000
807,601,2,10000
808,591,2,10000
809,595,2,10000
810,590,2,10000
811,589,2,10000
812,592,2,10000
813,589,2,10000
814,596,2,10000
815,592,2,10000
816,580,2,10000
817,592,2,10000
818,584,2,10000
819,587,2,10000
820,589,2,10000
821,585,2,10000
822,592,2,10000
823,587,2,10000
824,588,2,10000
825,588,2,10000
826,585,2,10000
827,579,2,10000
828,576,2,10000
829,582,2,10000
830,584,2,10000
831,584,2,10000
832,584,2,10000
833,580,2,10000
834,580,2,10000
835,579,2,10000
836,579,2,10000
837,581,2,10000
838,575,2,10000
839,582,2,10000
840,576,2,10000
841,572,2,10000
842,576,2,10000
843,575,2,10000
844,576,2,10000
845,578,2,10000
846,578,2,10000
847,576,2,10000
848,575,2,10000
849,571,2,10000
850,575,2,10000
851,579,2,10000
852,571,2,10000
853,570,2,10000
854,574,2,10000
855,574,2,10000
856,569,2,10000
857,569,2,10000
858,564,2,10000
859,573,2,10000
860,571,2,10000
861,570,2,10000
862,564,2,10000
863,562,2,10000
864,565,2,10000
865,565,2,10000
866,570,2,10000
867,569,2,10000
868,554,2,10000
869,562,2,10000
870,567,2,10000
871,565,2,10000
872,564,2,10000
873,563,2,10000
874,562,2,10000
875,561,2,10000
876,567,2,10000
877,556,2,10000
878,562,2,10000
879,563,2,10000
880,565,2,10000
881,552,2,10000
882,562,2,10000
883,561,2,10000
884,562,2,10000
885,554,2,10000
886,555,2,10000
887,552,2,10000
888,556,2,10000
889,550,2,10000
890,559,2,10000
891,553,2,10000
892,551,2,10000
893,554,2,10000
894,555,2,10000
895,549,2,10000
896,551,2,10000
897,553,2,10000
898,548,2,10000
899,552,2,10000
900,552,2,10000
901,543,2,10000
902,543,2,10000
903,544,2,10000
904,545,2,10000
905,547,2,10000
906,549,2,10000
907,550,2,10000
908,537,2,10000
909,542,2,10000
910,540,2,10000
911,545,2,10000
912,539,2,10000
913,546,2,10000
914,545,2,10000
915,539,2,10000
916,539,2,10000
917,543,2,10000
918,539,2,10000
919,535,2,10000
920,543,2,10000
921,542,2,10000
922,536,2,10000
923,538,2,10000
924,536,2,10000
925,530,2,10000
926,537,2,10000
927,530,2,10000
928,533,2,10000
929,533,2,10000
930,535,2,10000
931,529,2,10000
932,535,2,10000
933,531,2,10000
934,529,2,10000
935,531,2,10000
936,535,2,10000
937,529,2,10000
938,530,2,10000
939,535,2,10000
940,527,2,10000
941,526,2,10000
942,525,2,10000
943,530,2,10000
944,528,2,10000
945,530,2,10000
946,528,2,10000
947,524,2,10000
948,527,2,10000
949,526,2,10000
950,521,2,10000
951,525,2,10000
952,526,2,10000
953,525,2,10000
954,529,2,10000
955,524,2,10000
956,520,2,10000
957,517,2,10000
958,514,2,10000
959,514,2,10000
960,520,2,10000
961,520,2,10000
962,514,2,10000
963,520,2,10000
964,519,2,10000
965,513,2,10000
966,514,2,10000
967,516,2,10000
968,516,2,10000
969,511,2,10000
970,513,2,10000
971,512,2,10000
972,515,2,10000
973,510,2,10000
974,505,2,10000
975,516,2,10000
976,507,2,10000
977,510,2,10000
978,510,2,10000
979,511,2,10000
980,510,2,10000
981,512,2,10000
982,508,2,10000
983,509,2,10000
984,505,2,10000
985,508,2,10000
986,508,2,10000
987,501,2,10000
988,508,2,10000
989,501,2,10000
990,499,2,10000
991,500,2,10000
992,503,2,10000
993,497,2,10000
994,503,2,10000
995,503,2,10000
996,499,2,10000
997,498,2,10000
998,497,2,10000
999,497,2,10000
1000,498,2,10000
