Threshold,EV,Hours,Significance
127,412,2,10
128,344,2,10
129,645,2,10
130,669,2,10
131,427,2,10
132,432,2,10
133,442,2,10
134,388,2,10
135,468,2,10
136,423,2,10
137,517,2,10
138,563,2,10
139,476,2,10
140,624,2,10
141,593,2,10
142,457,2,10
143,400,2,10
144,577,2,10
145,494,2,10
146,419,2,10
147,655,2,10
148,587,2,10
149,402,2,10
150,624,2,10
151,520,2,10
152,440,2,10
153,651,2,10
154,481,2,10
155,643,2,10
156,550,2,10
157,498,2,10
158,566,2,10
159,606,2,10
160,597,2,10
161,468,2,10
162,509,2,10
163,479,2,10
164,589,2,10
165,521,2,10
166,526,2,10
167,471,2,10
168,461,2,10
169,556,2,10
170,473,2,10
171,513,2,10
172,464,2,10
173,607,2,10
174,409,2,10
175,471,2,10
176,438,2,10
177,559,2,10
178,268,2,10
179,565,2,10
180,458,2,10
181,539,2,10
182,563,2,10
183,507,2,10
184,479,2,10
185,549,2,10
186,506,2,10
187,339,2,10
188,358,2,10
189,433,2,10
190,483,2,10
191,535,2,10
192,634,2,10
193,624,2,10
194,472,2,10
195,571,2,10
196,665,2,10
197,510,2,10
198,400,2,10
199,453,2,10
200,443,2,10
201,339,2,10
202,463,2,10
203,491,2,10
204,567,2,10
205,532,2,10
206,605,2,10
207,604,2,10
208,554,2,10
209,500,2,10
210,670,2,10
211,639,2,10
212,565,2,10
213,446,2,10
214,571,2,10
215,484,2,10
216,397,2,10
217,471,2,10
218,438,2,10
219,337,2,10
220,532,2,10
221,378,2,10
222,596,2,10
223,620,2,10
224,486,2,10
225,597,2,10
226,584,2,10
227,501,2,10
228,393,2,10
229,472,2,10
230,597,2,10
231,565,2,10
232,524,2,10
233,520,2,10
234,651,2,10
235,633,2,10
236,560,2,10
237,499,2,10
238,471,2,10
239,452,2,10
240,685,2,10
241,480,2,10
242,389,2,10
243,655,2,10
244,497,2,10
245,485,2,10
246,553,2,10
247,641,2,10
248,463,2,10
249,437,2,10
250,502,2,10
251,513,2,10
252,527,2,10
253,577,2,10
254,426,2,10
255,520,2,10
256,485,2,10
257,496,2,10
258,366,2,10
259,517,2,10
260,500,2,10
261,569,2,10
262,630,2,10
263,556,2,10
264,688,2,10
265,466,2,10
266,689,2,10
267,572,2,10
268,398,2,10
269,472,2,10
270,582,2,10
271,559,2,10
272,570,2,10
273,332,2,10
274,628,2,10
275,512,2,10
276,615,2,10
277,600,2,10
278,489,2,10
279,540,2,10
280,556,2,10
281,749,2,10
282,558,2,10
283,479,2,10
284,629,2,10
285,540,2,10
286,508,2,10
287,571,2,10
288,278,2,10
289,643,2,10
290,565,2,10
291,563,2,10
292,696,2,10
293,583,2,10
294,572,2,10
295,460,2,10
296,547,2,10
297,556,2,10
298,763,2,10
299,414,2,10
300,473,2,10
301,645,2,10
302,484,2,10
303,511,2,10
304,736,2,10
305,683,2,10
306,696,2,10
307,584,2,10
308,560,2,10
309,412,2,10
310,496,2,10
311,546,2,10
312,650,2,10
313,478,2,10
314,468,2,10
315,607,2,10
316,530,2,10
317,345,2,10
318,603,2,10
319,526,2,10
320,370,2,10
321,541,2,10
322,645,2,10
323,539,2,10
324,616,2,10
325,748,2,10
326,674,2,10
327,566,2,10
328,454,2,10
329,637,2,10
330,558,2,10
331,444,2,10
332,428,2,10
333,349,2,10
334,573,2,10
335,619,2,10
336,502,2,10
337,479,2,10
338,527,2,10
339,705,2,10
340,689,2,10
341,692,2,10
342,595,2,10
343,478,2,10
344,599,2,10
345,595,2,10
346,514,2,10
347,561,2,10
348,702,2,10
349,473,2,10
350,660,2,10
351,394,2,10
352,650,2,10
353,443,2,10
354,606,2,10
355,683,2,10
356,538,2,10
357,483,2,10
358,520,2,10
359,628,2,10
360,428,2,10
361,678,2,10
362,534,2,10
363,507,2,10
364,635,2,10
365,598,2,10
366,740,2,10
367,416,2,10
368,549,2,10
369,706,2,10
370,746,2,10
371,516,2,10
372,589,2,10
373,536,2,10
374,492,2,10
375,559,2,10
376,573,2,10
377,505,2,10
378,623,2,10
379,585,2,10
380,625,2,10
381,568,2,10
382,552,2,10
383,619,2,10
384,414,2,10
385,460,2,10
386,672,2,10
387,540,2,10
388,599,2,10
389,481,2,10
390,582,2,10
391,515,2,10
392,788,2,10
393,459,2,10
394,680,2,10
395,549,2,10
396,545,2,10
397,693,2,10
398,647,2,10
399,708,2,10
400,560,2,10
401,628,2,10
402,443,2,10
403,658,2,10
404,505,2,10
405,574,2,10
406,407,2,10
407,324,2,10
408,341,2,10
409,632,2,10
410,539,2,10
411,610,2,10
412,545,2,10
413,611,2,10
414,439,2,10
415,614,2,10
416,564,2,10
417,367,2,10
418,349,2,10
419,592,2,10
420,641,2,10
421,528,2,10
422,625,2,10
423,540,2,10
424,580,2,10
425,475,2,10
426,617,2,10
427,694,2,10
428,528,2,10
429,534,2,10
430,624,2,10
431,661,2,10
432,490,2,10
433,548,2,10
434,636,2,10
435,467,2,10
436,534,2,10
437,610,2,10
438,533,2,10
439,593,2,10
440,604,2,10
441,450,2,10
442,512,2,10
443,598,2,10
444,633,2,10
445,673,2,10
446,673,2,10
447,606,2,10
448,386,2,10
449,485,2,10
450,793,2,10
451,634,2,10
452,532,2,10
453,577,2,10
454,464,2,10
455,609,2,10
456,565,2,10
457,463,2,10
458,450,2,10
459,455,2,10
460,580,2,10
461,564,2,10
462,586,2,10
463,563,2,10
464,641,2,10
465,638,2,10
466,755,2,10
467,614,2,10
468,650,2,10
469,671,2,10
470,584,2,10
471,557,2,10
472,418,2,10
473,510,2,10
474,541,2,10
475,804,2,10
476,582,2,10
477,548,2,10
478,483,2,10
479,557,2,10
480,504,2,10
481,648,2,10
482,720,2,10
483,594,2,10
484,588,2,10
485,587,2,10
486,658,2,10
487,390,2,10
488,648,2,10
489,644,2,10
490,733,2,10
491,576,2,10
492,546,2,10
493,723,2,10
494,388,2,10
495,780,2,10
496,738,2,10
497,556,2,10
498,635,2,10
499,777,2,10
500,525,2,10
501,479,2,10
502,476,2,10
503,717,2,10
504,518,2,10
505,612,2,10
506,683,2,10
507,593,2,10
508,788,2,10
509,650,2,10
510,541,2,10
511,669,2,10
512,478,2,10
513,637,2,10
514,709,2,10
515,549,2,10
516,334,2,10
517,543,2,10
518,593,2,10
519,616,2,10
520,720,2,10
521,523,2,10
522,682,2,10
523,531,2,10
524,697,2,10
525,625,2,10
526,481,2,10
527,557,2,10
528,369,2,10
529,647,2,10
530,579,2,10
531,548,2,10
532,544,2,10
533,584,2,10
534,489,2,10
535,409,2,10
536,568,2,10
537,600,2,10
538,449,2,10
539,608,2,10
540,752,2,10
541,763,2,10
542,633,2,10
543,649,2,10
544,506,2,10
545,589,2,10
546,570,2,10
547,608,2,10
548,514,2,10
549,630,2,10
550,657,2,10
551,395,2,10
552,542,2,10
553,679,2,10
554,671,2,10
555,616,2,10
556,755,2,10
557,759,2,10
558,559,2,10
559,588,2,10
560,603,2,10
561,630,2,10
562,657,2,10
563,791,2,10
564,404,2,10
565,737,2,10
566,561,2,10
567,487,2,10
568,687,2,10
569,740,2,10
570,516,2,10
571,597,2,10
572,729,2,10
573,755,2,10
574,626,2,10
575,579,2,10
576,621,2,10
577,590,2,10
578,594,2,10
579,603,2,10
580,773,2,10
581,468,2,10
582,479,2,10
583,492,2,10
584,701,2,10
585,614,2,10
586,626,2,10
587,642,2,10
588,627,2,10
589,766,2,10
590,672,2,10
591,597,2,10
592,813,2,10
593,476,2,10
594,650,2,10
595,496,2,10
596,538,2,10
597,846,2,10
598,914,2,10
599,512,2,10
600,700,2,10
601,733,2,10
602,766,2,10
603,731,2,10
604,570,2,10
605,585,2,10
606,635,2,10
607,683,2,10
608,771,2,10
609,686,2,10
610,626,2,10
611,637,2,10
612,321,2,10
613,737,2,10
614,644,2,10
615,799,2,10
616,942,2,10
617,620,2,10
618,637,2,10
619,541,2,10
620,839,2,10
621,697,2,10
622,574,2,10
623,489,2,10
624,689,2,10
625,709,2,10
626,549,2,10
627,718,2,10
628,595,2,10
629,553,2,10
630,555,2,10
631,617,2,10
632,857,2,10
633,447,2,10
634,541,2,10
635,610,2,10
636,589,2,10
637,459,2,10
638,771,2,10
639,821,2,10
640,758,2,10
641,595,2,10
642,658,2,10
643,518,2,10
644,697,2,10
645,760,2,10
646,717,2,10
647,586,2,10
648,701,2,10
649,754,2,10
650,670,2,10
651,692,2,10
652,428,2,10
653,689,2,10
654,672,2,10
655,646,2,10
656,728,2,10
657,577,2,10
658,665,2,10
659,790,2,10
660,792,2,10
661,694,2,10
662,496,2,10
663,903,2,10
664,679,2,10
665,603,2,10
666,745,2,10
667,725,2,10
668,642,2,10
669,486,2,10
670,878,2,10
671,623,2,10
672,662,2,10
673,795,2,10
674,862,2,10
675,502,2,10
676,610,2,10
677,564,2,10
678,738,2,10
679,860,2,10
680,743,2,10
681,499,2,10
682,827,2,10
683,581,2,10
684,919,2,10
685,557,2,10
686,856,2,10
687,565,2,10
688,744,2,10
689,786,2,10
690,838,2,10
691,463,2,10
692,575,2,10
693,621,2,10
694,746,2,10
695,838,2,10
696,731,2,10
697,925,2,10
698,566,2,10
699,792,2,10
700,599,2,10
701,805,2,10
702,635,2,10
703,850,2,10
704,937,2,10
705,739,2,10
706,569,2,10
707,653,2,10
708,445,2,10
709,599,2,10
710,757,2,10
711,675,2,10
712,597,2,10
713,706,2,10
714,566,2,10
715,668,2,10
716,670,2,10
717,640,2,10
718,793,2,10
719,620,2,10
720,647,2,10
721,842,2,10
722,637,2,10
723,812,2,10
724,676,2,10
725,654,2,10
726,623,2,10
727,750,2,10
728,611,2,10
729,651,2,10
730,653,2,10
731,682,2,10
732,801,2,10
733,734,2,10
734,658,2,10
735,579,2,10
736,600,2,10
737,687,2,10
738,673,2,10
739,681,2,10
740,708,2,10
741,598,2,10
742,872,2,10
743,791,2,10
744,811,2,10
745,871,2,10
746,694,2,10
747,774,2,10
748,665,2,10
749,484,2,10
750,807,2,10
751,581,2,10
752,558,2,10
753,750,2,10
754,698,2,10
755,704,2,10
756,483,2,10
757,612,2,10
758,858,2,10
759,830,2,10
760,735,2,10
761,886,2,10
762,650,2,10
763,473,2,10
764,878,2,10
765,703,2,10
766,815,2,10
767,997,2,10
768,982,2,10
769,632,2,10
770,685,2,10
771,891,2,10
772,718,2,10
773,577,2,10
774,736,2,10
775,761,2,10
776,819,2,10
777,856,2,10
778,874,2,10
779,799,2,10
780,551,2,10
781,659,2,10
782,824,2,10
783,645,2,10
784,553,2,10
785,667,2,10
786,930,2,10
787,803,2,10
788,767,2,10
789,685,2,10
790,583,2,10
791,826,2,10
792,649,2,10
793,818,2,10
794,801,2,10
795,775,2,10
796,659,2,10
797,888,2,10
798,646,2,10
799,658,2,10
800,713,2,10
801,865,2,10
802,1016,2,10
803,725,2,10
804,722,2,10
805,675,2,10
806,865,2,10
807,560,2,10
808,733,2,10
809,717,2,10
810,818,2,10
811,622,2,10
812,644,2,10
813,603,2,10
814,741,2,10
815,756,2,10
816,806,2,10
817,777,2,10
818,626,2,10
819,819,2,10
820,657,2,10
821,800,2,10
822,644,2,10
823,592,2,10
824,890,2,10
825,607,2,10
826,810,2,10
827,836,2,10
828,754,2,10
829,904,2,10
830,796,2,10
831,795,2,10
832,673,2,10
833,919,2,10
834,788,2,10
835,968,2,10
836,756,2,10
837,731,2,10
838,631,2,10
839,1045,2,10
840,950,2,10
841,771,2,10
842,538,2,10
843,640,2,10
844,820,2,10
845,686,2,10
846,748,2,10
847,572,2,10
848,1021,2,10
849,1082,2,10
850,879,2,10
851,737,2,10
852,633,2,10
853,818,2,10
854,743,2,10
855,642,2,10
856,940,2,10
857,1034,2,10
858,894,2,10
859,629,2,10
860,760,2,10
861,836,2,10
862,767,2,10
863,802,2,10
864,628,2,10
865,913,2,10
866,717,2,10
867,442,2,10
868,906,2,10
869,619,2,10
870,536,2,10
871,702,2,10
872,816,2,10
873,823,2,10
874,820,2,10
875,872,2,10
876,681,2,10
877,908,2,10
878,999,2,10
879,628,2,10
880,697,2,10
881,794,2,10
882,673,2,10
883,860,2,10
884,700,2,10
885,805,2,10
886,648,2,10
887,856,2,10
888,842,2,10
889,1026,2,10
890,1137,2,10
891,636,2,10
892,976,2,10
893,770,2,10
894,743,2,10
895,864,2,10
896,903,2,10
897,777,2,10
898,804,2,10
899,889,2,10
900,911,2,10
901,823,2,10
902,706,2,10
903,787,2,10
904,736,2,10
905,745,2,10
906,837,2,10
907,770,2,10
908,783,2,10
909,709,2,10
910,920,2,10
911,955,2,10
912,763,2,10
913,670,2,10
914,720,2,10
915,769,2,10
916,964,2,10
917,969,2,10
918,793,2,10
919,863,2,10
920,714,2,10
921,882,2,10
922,760,2,10
923,760,2,10
924,1023,2,10
925,865,2,10
926,787,2,10
927,840,2,10
928,967,2,10
929,810,2,10
930,1006,2,10
931,733,2,10
932,963,2,10
933,867,2,10
934,910,2,10
935,826,2,10
936,841,2,10
937,506,2,10
938,805,2,10
939,852,2,10
940,630,2,10
941,793,2,10
942,655,2,10
943,635,2,10
944,1037,2,10
945,864,2,10
946,778,2,10
947,792,2,10
948,777,2,10
949,937,2,10
950,805,2,10
951,705,2,10
952,708,2,10
953,916,2,10
954,900,2,10
955,711,2,10
956,1012,2,10
957,745,2,10
958,827,2,10
959,784,2,10
960,871,2,10
961,893,2,10
962,909,2,10
963,701,2,10
964,721,2,10
965,723,2,10
966,911,2,10
967,800,2,10
968,750,2,10
969,714,2,10
970,902,2,10
971,665,2,10
972,756,2,10
973,971,2,10
974,735,2,10
975,760,2,10
976,734,2,10
977,935,2,10
978,969,2,10
979,809,2,10
980,942,2,10
981,697,2,10
982,1075,2,10
983,1076,2,10
984,1019,2,10
985,778,2,10
986,731,2,10
987,931,2,10
988,763,2,10
989,681,2,10
990,888,2,10
991,920,2,10
992,829,2,10
993,934,2,10
994,719,2,10
995,909,2,10
996,934,2,10
997,745,2,10
998,931,2,10
999,685,2,10
1000,1052,2,10
