Threshold,EV,Hours,Significance
1,662,2,2
2,837,2,2
3,676,2,2
4,714,2,2
5,815,2,2
6,897,2,2
7,577,2,2
8,986,2,2
9,400,2,2
10,891,2,2
11,1326,2,2
12,720,2,2
13,1006,2,2
14,919,2,2
15,509,2,2
16,956,2,2
17,578,2,2
18,628,2,2
19,1087,2,2
20,681,2,2
21,498,2,2
22,1137,2,2
23,749,2,2
24,898,2,2
25,864,2,2
26,597,2,2
27,567,2,2
28,1388,2,2
29,941,2,2
30,792,2,2
31,552,2,2
32,712,2,2
33,957,2,2
34,897,2,2
35,729,2,2
36,517,2,2
37,471,2,2
38,645,2,2
39,682,2,2
40,600,2,2
41,920,2,2
42,1259,2,2
43,509,2,2
44,726,2,2
45,1278,2,2
46,802,2,2
47,467,2,2
48,917,2,2
49,412,2,2
50,469,2,2
51,808,2,2
52,663,2,2
53,1073,2,2
54,825,2,2
55,939,2,2
56,611,2,2
57,513,2,2
58,458,2,2
59,806,2,2
60,711,2,2
61,723,2,2
62,861,2,2
63,815,2,2
64,863,2,2
65,762,2,2
66,801,2,2
67,1301,2,2
68,1220,2,2
69,858,2,2
70,1142,2,2
71,508,2,2
72,804,2,2
73,857,2,2
74,462,2,2
75,571,2,2
76,877,2,2
77,501,2,2
78,1055,2,2
79,550,2,2
80,1025,2,2
81,785,2,2
82,780,2,2
83,738,2,2
84,810,2,2
85,1112,2,2
86,677,2,2
87,504,2,2
88,810,2,2
89,670,2,2
90,774,2,2
91,521,2,2
92,709,2,2
93,785,2,2
94,1541,2,2
95,568,2,2
96,749,2,2
97,596,2,2
98,926,2,2
99,1167,2,2
100,608,2,2
101,474,2,2
102,1088,2,2
103,866,2,2
104,659,2,2
105,553,2,2
106,845,2,2
107,1262,2,2
108,567,2,2
109,753,2,2
110,781,2,2
111,595,2,2
112,631,2,2
113,1154,2,2
114,704,2,2
115,872,2,2
116,752,2,2
117,826,2,2
118,686,2,2
119,573,2,2
120,877,2,2
121,834,2,2
122,313,2,2
123,902,2,2
124,598,2,2
125,253,2,2
126,788,2,2
127,1413,2,2
128,565,2,2
129,493,2,2
130,654,2,2
131,792,2,2
132,1441,2,2
133,640,2,2
134,1186,2,2
135,980,2,2
136,490,2,2
137,601,2,2
138,525,2,2
139,639,2,2
140,632,2,2
141,1137,2,2
142,354,2,2
143,930,2,2
144,745,2,2
145,766,2,2
146,998,2,2
147,747,2,2
148,773,2,2
149,1189,2,2
150,324,2,2
151,681,2,2
152,1116,2,2
153,911,2,2
154,536,2,2
155,586,2,2
156,1020,2,2
157,1103,2,2
158,873,2,2
159,625,2,2
160,977,2,2
161,653,2,2
162,763,2,2
163,584,2,2
164,762,2,2
165,719,2,2
166,1057,2,2
167,702,2,2
168,773,2,2
169,1170,2,2
170,579,2,2
171,1065,2,2
172,696,2,2
173,172,2,2
174,504,2,2
175,602,2,2
176,1255,2,2
177,962,2,2
178,317,2,2
179,728,2,2
180,614,2,2
181,1002,2,2
182,856,2,2
183,733,2,2
184,1065,2,2
185,1172,2,2
186,617,2,2
187,1081,2,2
188,685,2,2
189,942,2,2
190,631,2,2
191,1335,2,2
192,831,2,2
193,1063,2,2
194,350,2,2
195,518,2,2
196,961,2,2
197,687,2,2
198,599,2,2
199,717,2,2
200,789,2,2
201,800,2,2
202,1082,2,2
203,876,2,2
204,929,2,2
205,871,2,2
206,567,2,2
207,828,2,2
208,687,2,2
209,646,2,2
210,845,2,2
211,626,2,2
212,793,2,2
213,346,2,2
214,1255,2,2
215,360,2,2
216,710,2,2
217,428,2,2
218,700,2,2
219,536,2,2
220,613,2,2
221,652,2,2
222,929,2,2
223,828,2,2
224,1389,2,2
225,891,2,2
226,766,2,2
227,697,2,2
228,1590,2,2
229,706,2,2
230,656,2,2
231,912,2,2
232,1552,2,2
233,1203,2,2
234,863,2,2
235,1090,2,2
236,785,2,2
237,919,2,2
238,480,2,2
239,367,2,2
240,1015,2,2
241,842,2,2
242,1052,2,2
243,717,2,2
244,701,2,2
245,886,2,2
246,633,2,2
247,514,2,2
248,893,2,2
249,1201,2,2
250,548,2,2
251,759,2,2
252,904,2,2
253,667,2,2
254,312,2,2
255,595,2,2
256,966,2,2
257,996,2,2
258,399,2,2
259,899,2,2
260,1093,2,2
261,1226,2,2
262,578,2,2
263,428,2,2
264,197,2,2
265,767,2,2
266,941,2,2
267,738,2,2
268,1038,2,2
269,1177,2,2
270,789,2,2
271,880,2,2
272,775,2,2
273,871,2,2
274,454,2,2
275,855,2,2
276,368,2,2
277,374,2,2
278,272,2,2
279,776,2,2
280,793,2,2
281,406,2,2
282,793,2,2
283,813,2,2
284,589,2,2
285,491,2,2
286,1032,2,2
287,840,2,2
288,373,2,2
289,706,2,2
290,722,2,2
291,892,2,2
292,637,2,2
293,853,2,2
294,1076,2,2
295,1381,2,2
296,755,2,2
297,598,2,2
298,777,2,2
299,958,2,2
300,1465,2,2
301,719,2,2
302,463,2,2
303,777,2,2
304,1567,2,2
305,864,2,2
306,930,2,2
307,1109,2,2
308,918,2,2
309,336,2,2
310,657,2,2
311,838,2,2
312,347,2,2
313,1205,2,2
314,949,2,2
315,731,2,2
316,808,2,2
317,874,2,2
318,641,2,2
319,674,2,2
320,289,2,2
321,621,2,2
322,1310,2,2
323,1374,2,2
324,750,2,2
325,1341,2,2
326,600,2,2
327,1227,2,2
328,701,2,2
329,380,2,2
330,692,2,2
331,599,2,2
332,850,2,2
333,541,2,2
334,568,2,2
335,720,2,2
336,559,2,2
337,1199,2,2
338,1068,2,2
339,974,2,2
340,1108,2,2
341,299,2,2
342,538,2,2
343,1099,2,2
344,763,2,2
345,653,2,2
346,1172,2,2
347,997,2,2
348,613,2,2
349,584,2,2
350,784,2,2
351,609,2,2
352,522,2,2
353,985,2,2
354,914,2,2
355,737,2,2
356,510,2,2
357,1198,2,2
358,1011,2,2
359,728,2,2
360,987,2,2
361,872,2,2
362,1588,2,2
363,800,2,2
364,871,2,2
365,674,2,2
366,791,2,2
367,769,2,2
368,855,2,2
369,1035,2,2
370,451,2,2
371,833,2,2
372,825,2,2
373,1040,2,2
374,846,2,2
375,568,2,2
376,757,2,2
377,1075,2,2
378,851,2,2
379,914,2,2
380,899,2,2
381,861,2,2
382,801,2,2
383,633,2,2
384,1224,2,2
385,697,2,2
386,1166,2,2
387,887,2,2
388,344,2,2
389,501,2,2
390,943,2,2
391,564,2,2
392,1426,2,2
393,480,2,2
394,662,2,2
395,752,2,2
396,561,2,2
