Threshold,EV,Hours,Significance
742,616,2,100
743,633,2,100
744,646,2,100
745,637,2,100
746,687,2,100
747,600,2,100
748,693,2,100
749,627,2,100
750,651,2,100
751,669,2,100
752,651,2,100
753,642,2,100
754,658,2,100
755,652,2,100
756,582,2,100
757,545,2,100
758,583,2,100
759,630,2,100
760,643,2,100
761,586,2,100
762,526,2,100
763,648,2,100
764,615,2,100
765,611,2,100
766,671,2,100
767,617,2,100
768,676,2,100
769,643,2,100
770,608,2,100
771,513,2,100
772,653,2,100
773,570,2,100
774,587,2,100
775,605,2,100
776,615,2,100
777,577,2,100
778,593,2,100
779,607,2,100
780,627,2,100
781,578,2,100
782,638,2,100
783,641,2,100
784,644,2,100
785,626,2,100
786,644,2,100
787,610,2,100
788,669,2,100
789,561,2,100
790,598,2,100
791,609,2,100
792,627,2,100
793,611,2,100
794,583,2,100
795,579,2,100
796,541,2,100
797,572,2,100
798,540,2,100
799,580,2,100
800,590,2,100
801,574,2,100
802,606,2,100
803,700,2,100
804,600,2,100
805,622,2,100
806,598,2,100
807,591,2,100
808,602,2,100
809,541,2,100
810,583,2,100
811,622,2,100
812,568,2,100
813,602,2,100
814,657,2,100
815,521,2,100
816,600,2,100
817,563,2,100
818,601,2,100
819,574,2,100
820,612,2,100
821,557,2,100
822,584,2,100
823,578,2,100
824,581,2,100
825,599,2,100
826,632,2,100
827,649,2,100
828,602,2,100
829,655,2,100
830,587,2,100
831,584,2,100
832,626,2,100
833,592,2,100
834,632,2,100
835,541,2,100
836,549,2,100
837,609,2,100
838,518,2,100
839,636,2,100
840,573,2,100
841,595,2,100
842,564,2,100
843,601,2,100
844,587,2,100
845,648,2,100
846,561,2,100
847,636,2,100
848,587,2,100
849,543,2,100
850,649,2,100
851,553,2,100
852,537,2,100
853,579,2,100
854,551,2,100
855,558,2,100
856,527,2,100
857,556,2,100
858,582,2,100
859,590,2,100
860,589,2,100
861,547,2,100
862,528,2,100
863,605,2,100
864,579,2,100
865,627,2,100
866,560,2,100
867,521,2,100
868,589,2,100
869,533,2,100
870,551,2,100
871,478,2,100
872,518,2,100
873,581,2,100
874,590,2,100
875,562,2,100
876,558,2,100
877,569,2,100
878,588,2,100
879,553,2,100
880,604,2,100
881,585,2,100
882,539,2,100
883,534,2,100
884,557,2,100
885,597,2,100
886,542,2,100
887,640,2,100
888,528,2,100
889,647,2,100
890,573,2,100
891,490,2,100
892,551,2,100
893,580,2,100
894,594,2,100
895,534,2,100
896,535,2,100
897,565,2,100
898,572,2,100
899,522,2,100
900,506,2,100
901,540,2,100
902,578,2,100
903,523,2,100
904,467,2,100
905,572,2,100
906,569,2,100
907,526,2,100
908,576,2,100
909,564,2,100
910,484,2,100
911,489,2,100
912,530,2,100
913,564,2,100
914,550,2,100
915,560,2,100
916,488,2,100
917,526,2,100
918,562,2,100
919,525,2,100
920,586,2,100
921,554,2,100
922,588,2,100
923,622,2,100
924,551,2,100
925,555,2,100
926,530,2,100
927,490,2,100
928,525,2,100
929,565,2,100
930,537,2,100
931,549,2,100
932,528,2,100
933,562,2,100
934,470,2,100
935,555,2,100
936,530,2,100
937,549,2,100
938,546,2,100
939,539,2,100
940,488,2,100
941,487,2,100
942,509,2,100
943,548,2,100
944,532,2,100
945,525,2,100
946,560,2,100
947,507,2,100
948,484,2,100
949,469,2,100
950,511,2,100
951,548,2,100
952,481,2,100
953,524,2,100
954,580,2,100
955,518,2,100
956,588,2,100
957,529,2,100
958,515,2,100
959,542,2,100
960,544,2,100
961,527,2,100
962,498,2,100
963,526,2,100
964,489,2,100
965,542,2,100
966,551,2,100
967,457,2,100
968,553,2,100
969,554,2,100
970,541,2,100
971,471,2,100
972,525,2,100
973,458,2,100
974,533,2,100
975,567,2,100
976,495,2,100
977,469,2,100
978,449,2,100
979,586,2,100
980,518,2,100
981,530,2,100
982,506,2,100
983,494,2,100
984,511,2,100
985,534,2,100
986,546,2,100
987,473,2,100
988,551,2,100
989,482,2,100
990,449,2,100
991,547,2,100
992,526,2,100
993,531,2,100
994,502,2,100
995,528,2,100
996,496,2,100
997,517,2,100
998,470,2,100
999,498,2,100
1000,504,2,100
