Threshold,EV,Hours,Significance
113,500,2,1000
114,501,2,1000
115,497,2,1000
116,506,2,1000
117,499,2,1000
118,506,2,1000
119,498,2,1000
120,519,2,1000
121,499,2,1000
122,502,2,1000
123,515,2,1000
124,498,2,1000
125,509,2,1000
126,498,2,1000
127,505,2,1000
128,505,2,1000
129,496,2,1000
130,503,2,1000
131,499,2,1000
132,505,2,1000
133,501,2,1000
134,506,2,1000
135,505,2,1000
136,516,2,1000
137,509,2,1000
138,510,2,1000
139,502,2,1000
140,521,2,1000
141,494,2,1000
142,495,2,1000
143,506,2,1000
144,502,2,1000
145,496,2,1000
146,513,2,1000
147,508,2,1000
148,520,2,1000
149,506,2,1000
150,511,2,1000
151,499,2,1000
152,518,2,1000
153,517,2,1000
154,507,2,1000
155,508,2,1000
156,496,2,1000
157,505,2,1000
158,533,2,1000
159,524,2,1000
160,510,2,1000
161,510,2,1000
162,516,2,1000
163,515,2,1000
164,512,2,1000
165,510,2,1000
166,512,2,1000
167,511,2,1000
168,512,2,1000
169,514,2,1000
170,499,2,1000
171,512,2,1000
172,507,2,1000
173,520,2,1000
174,522,2,1000
175,500,2,1000
176,528,2,1000
177,510,2,1000
178,517,2,1000
179,507,2,1000
180,510,2,1000
181,502,2,1000
182,501,2,1000
183,512,2,1000
184,535,2,1000
185,506,2,1000
186,529,2,1000
187,509,2,1000
188,507,2,1000
189,529,2,1000
190,515,2,1000
191,518,2,1000
192,517,2,1000
193,498,2,1000
194,512,2,1000
195,512,2,1000
196,521,2,1000
197,512,2,1000
198,517,2,1000
199,517,2,1000
200,523,2,1000
201,526,2,1000
202,510,2,1000
203,515,2,1000
204,527,2,1000
205,510,2,1000
206,514,2,1000
207,521,2,1000
208,519,2,1000
209,535,2,1000
210,514,2,1000
211,510,2,1000
212,542,2,1000
213,532,2,1000
214,520,2,1000
215,516,2,1000
216,523,2,1000
217,512,2,1000
218,504,2,1000
219,530,2,1000
220,515,2,1000
221,523,2,1000
222,503,2,1000
223,524,2,1000
224,511,2,1000
225,533,2,1000
226,528,2,1000
227,502,2,1000
228,547,2,1000
229,543,2,1000
230,526,2,1000
231,528,2,1000
232,533,2,1000
233,515,2,1000
234,531,2,1000
235,518,2,1000
236,504,2,1000
237,528,2,1000
238,534,2,1000
239,512,2,1000
240,515,2,1000
241,537,2,1000
242,524,2,1000
243,537,2,1000
244,525,2,1000
245,523,2,1000
246,528,2,1000
247,536,2,1000
248,529,2,1000
249,525,2,1000
250,557,2,1000
251,549,2,1000
252,526,2,1000
253,516,2,1000
254,508,2,1000
255,536,2,1000
256,524,2,1000
257,543,2,1000
258,530,2,1000
259,534,2,1000
260,519,2,1000
261,529,2,1000
262,529,2,1000
263,547,2,1000
264,534,2,1000
265,526,2,1000
266,538,2,1000
267,525,2,1000
268,538,2,1000
269,524,2,1000
270,529,2,1000
271,516,2,1000
272,521,2,1000
273,541,2,1000
274,548,2,1000
275,524,2,1000
276,528,2,1000
277,526,2,1000
278,548,2,1000
279,544,2,1000
280,531,2,1000
281,524,2,1000
282,529,2,1000
283,539,2,1000
284,516,2,1000
285,526,2,1000
286,528,2,1000
287,525,2,1000
288,534,2,1000
289,556,2,1000
290,541,2,1000
291,533,2,1000
292,551,2,1000
293,528,2,1000
294,541,2,1000
295,530,2,1000
296,530,2,1000
297,538,2,1000
298,544,2,1000
299,539,2,1000
300,532,2,1000
301,547,2,1000
302,543,2,1000
303,554,2,1000
304,543,2,1000
305,536,2,1000
306,548,2,1000
307,540,2,1000
308,550,2,1000
309,553,2,1000
310,532,2,1000
311,560,2,1000
312,530,2,1000
313,542,2,1000
314,542,2,1000
315,552,2,1000
316,552,2,1000
317,536,2,1000
318,530,2,1000
319,558,2,1000
320,532,2,1000
321,556,2,1000
322,552,2,1000
323,543,2,1000
324,563,2,1000
325,540,2,1000
326,529,2,1000
327,543,2,1000
328,529,2,1000
329,530,2,1000
330,529,2,1000
331,547,2,1000
332,546,2,1000
333,544,2,1000
334,550,2,1000
335,549,2,1000
336,553,2,1000
337,559,2,1000
338,539,2,1000
339,542,2,1000
340,539,2,1000
341,563,2,1000
342,550,2,1000
343,563,2,1000
344,554,2,1000
345,543,2,1000
346,547,2,1000
347,552,2,1000
348,568,2,1000
349,548,2,1000
350,560,2,1000
351,559,2,1000
352,562,2,1000
353,562,2,1000
354,558,2,1000
355,544,2,1000
356,559,2,1000
357,550,2,1000
358,573,2,1000
359,552,2,1000
360,559,2,1000
361,557,2,1000
362,556,2,1000
363,558,2,1000
364,563,2,1000
365,546,2,1000
366,553,2,1000
367,562,2,1000
368,546,2,1000
369,549,2,1000
370,556,2,1000
371,564,2,1000
372,557,2,1000
373,550,2,1000
374,567,2,1000
375,557,2,1000
376,573,2,1000
377,562,2,1000
378,562,2,1000
379,555,2,1000
380,545,2,1000
381,550,2,1000
382,579,2,1000
383,539,2,1000
384,554,2,1000
385,554,2,1000
386,584,2,1000
387,565,2,1000
388,553,2,1000
389,562,2,1000
390,555,2,1000
391,571,2,1000
392,551,2,1000
393,562,2,1000
394,572,2,1000
395,562,2,1000
396,568,2,1000
397,554,2,1000
398,555,2,1000
399,572,2,1000
400,558,2,1000
401,568,2,1000
402,570,2,1000
403,587,2,1000
404,563,2,1000
405,576,2,1000
406,559,2,1000
407,589,2,1000
408,558,2,1000
409,575,2,1000
410,558,2,1000
411,569,2,1000
412,592,2,1000
413,582,2,1000
414,570,2,1000
415,550,2,1000
416,582,2,1000
417,579,2,1000
418,566,2,1000
419,574,2,1000
420,592,2,1000
421,573,2,1000
422,559,2,1000
423,580,2,1000
424,597,2,1000
425,584,2,1000
426,589,2,1000
427,568,2,1000
428,585,2,1000
429,566,2,1000
430,569,2,1000
431,588,2,1000
432,578,2,1000
433,562,2,1000
434,583,2,1000
435,592,2,1000
436,591,2,1000
437,580,2,1000
438,577,2,1000
439,585,2,1000
440,586,2,1000
441,594,2,1000
442,574,2,1000
443,605,2,1000
444,563,2,1000
445,580,2,1000
446,591,2,1000
447,582,2,1000
448,604,2,1000
449,577,2,1000
450,572,2,1000
451,593,2,1000
452,597,2,1000
453,569,2,1000
454,590,2,1000
455,590,2,1000
456,585,2,1000
457,575,2,1000
458,604,2,1000
459,573,2,1000
460,572,2,1000
461,579,2,1000
462,564,2,1000
463,602,2,1000
464,595,2,1000
465,583,2,1000
466,612,2,1000
467,603,2,1000
468,603,2,1000
469,596,2,1000
470,572,2,1000
471,598,2,1000
472,597,2,1000
473,588,2,1000
474,602,2,1000
475,596,2,1000
476,611,2,1000
477,580,2,1000
478,587,2,1000
479,607,2,1000
480,600,2,1000
481,597,2,1000
482,579,2,1000
483,601,2,1000
484,591,2,1000
485,601,2,1000
486,599,2,1000
487,597,2,1000
488,604,2,1000
489,578,2,1000
490,614,2,1000
491,602,2,1000
492,590,2,1000
493,613,2,1000
494,608,2,1000
495,621,2,1000
496,602,2,1000
497,597,2,1000
498,607,2,1000
499,587,2,1000
500,628,2,1000
501,615,2,1000
502,591,2,1000
503,622,2,1000
504,593,2,1000
505,611,2,1000
506,608,2,1000
507,621,2,1000
508,593,2,1000
509,611,2,1000
510,609,2,1000
511,601,2,1000
512,593,2,1000
513,611,2,1000
514,604,2,1000
515,599,2,1000
516,604,2,1000
517,614,2,1000
518,592,2,1000
519,616,2,1000
520,611,2,1000
521,613,2,1000
522,605,2,1000
523,609,2,1000
524,620,2,1000
525,604,2,1000
526,588,2,1000
527,605,2,1000
528,611,2,1000
529,633,2,1000
530,600,2,1000
531,601,2,1000
532,601,2,1000
533,611,2,1000
534,616,2,1000
535,616,2,1000
536,615,2,1000
537,609,2,1000
538,648,2,1000
539,631,2,1000
540,622,2,1000
541,635,2,1000
542,614,2,1000
543,608,2,1000
544,615,2,1000
545,630,2,1000
546,611,2,1000
547,617,2,1000
548,626,2,1000
549,623,2,1000
550,620,2,1000
551,641,2,1000
552,631,2,1000
553,601,2,1000
554,630,2,1000
555,630,2,1000
556,636,2,1000
557,632,2,1000
558,629,2,1000
559,626,2,1000
560,621,2,1000
561,624,2,1000
562,633,2,1000
563,621,2,1000
564,639,2,1000
565,630,2,1000
566,633,2,1000
567,635,2,1000
568,621,2,1000
569,630,2,1000
570,640,2,1000
571,643,2,1000
572,631,2,1000
573,630,2,1000
574,638,2,1000
575,625,2,1000
576,624,2,1000
577,636,2,1000
578,636,2,1000
579,626,2,1000
580,633,2,1000
581,632,2,1000
582,651,2,1000
583,643,2,1000
584,645,2,1000
585,639,2,1000
586,644,2,1000
587,643,2,1000
588,627,2,1000
589,646,2,1000
590,622,2,1000
591,640,2,1000
592,644,2,1000
593,642,2,1000
594,641,2,1000
595,619,2,1000
596,635,2,1000
597,634,2,1000
598,646,2,1000
599,634,2,1000
600,626,2,1000
601,643,2,1000
602,655,2,1000
603,650,2,1000
604,640,2,1000
605,656,2,1000
606,671,2,1000
607,644,2,1000
608,646,2,1000
609,647,2,1000
610,647,2,1000
611,658,2,1000
612,670,2,1000
613,658,2,1000
614,656,2,1000
615,639,2,1000
616,690,2,1000
617,647,2,1000
618,663,2,1000
619,639,2,1000
620,626,2,1000
621,651,2,1000
622,657,2,1000
623,641,2,1000
624,649,2,1000
625,679,2,1000
626,649,2,1000
627,651,2,1000
628,658,2,1000
629,655,2,1000
630,653,2,1000
631,651,2,1000
632,646,2,1000
633,682,2,1000
634,686,2,1000
635,637,2,1000
636,661,2,1000
637,667,2,1000
638,662,2,1000
639,636,2,1000
640,650,2,1000
641,654,2,1000
642,674,2,1000
643,691,2,1000
644,653,2,1000
645,672,2,1000
646,670,2,1000
647,670,2,1000
648,666,2,1000
649,674,2,1000
650,658,2,1000
651,664,2,1000
652,658,2,1000
653,671,2,1000
654,650,2,1000
655,665,2,1000
656,643,2,1000
657,660,2,1000
658,670,2,1000
659,673,2,1000
660,677,2,1000
661,673,2,1000
662,662,2,1000
663,674,2,1000
664,663,2,1000
665,671,2,1000
666,671,2,1000
667,664,2,1000
668,659,2,1000
669,678,2,1000
670,692,2,1000
671,664,2,1000
672,665,2,1000
673,675,2,1000
674,688,2,1000
675,675,2,1000
676,666,2,1000
677,662,2,1000
678,675,2,1000
679,670,2,1000
680,662,2,1000
681,667,2,1000
682,671,2,1000
683,682,2,1000
684,684,2,1000
685,690,2,1000
686,681,2,1000
687,688,2,1000
688,684,2,1000
689,677,2,1000
690,685,2,1000
691,679,2,1000
692,687,2,1000
693,709,2,1000
694,689,2,1000
695,695,2,1000
696,645,2,1000
697,691,2,1000
698,687,2,1000
699,688,2,1000
700,696,2,1000
701,687,2,1000
702,685,2,1000
703,707,2,1000
704,691,2,1000
705,705,2,1000
706,672,2,1000
707,685,2,1000
708,696,2,1000
709,702,2,1000
710,686,2,1000
711,702,2,1000
712,685,2,1000
713,689,2,1000
714,693,2,1000
715,684,2,1000
716,700,2,1000
717,693,2,1000
718,691,2,1000
719,698,2,1000
720,705,2,1000
721,707,2,1000
722,686,2,1000
723,699,2,1000
724,692,2,1000
725,694,2,1000
726,718,2,1000
727,694,2,1000
728,671,2,1000
729,699,2,1000
730,697,2,1000
731,689,2,1000
732,689,2,1000
733,696,2,1000
734,683,2,1000
735,702,2,1000
736,720,2,1000
737,704,2,1000
738,700,2,1000
739,700,2,1000
740,711,2,1000
741,722,2,1000
742,697,2,1000
743,698,2,1000
744,721,2,1000
745,709,2,1000
746,715,2,1000
747,714,2,1000
748,702,2,1000
749,706,2,1000
750,690,2,1000
751,715,2,1000
752,726,2,1000
753,700,2,1000
754,704,2,1000
755,709,2,1000
756,728,2,1000
757,717,2,1000
758,719,2,1000
759,731,2,1000
760,689,2,1000
761,734,2,1000
762,695,2,1000
763,711,2,1000
764,713,2,1000
765,722,2,1000
766,722,2,1000
767,725,2,1000
768,716,2,1000
769,714,2,1000
770,701,2,1000
771,715,2,1000
772,714,2,1000
773,723,2,1000
774,722,2,1000
775,702,2,1000
776,705,2,1000
777,716,2,1000
778,734,2,1000
779,728,2,1000
780,737,2,1000
781,729,2,1000
782,733,2,1000
783,726,2,1000
784,710,2,1000
785,736,2,1000
786,733,2,1000
787,720,2,1000
788,758,2,1000
789,724,2,1000
790,735,2,1000
791,719,2,1000
792,734,2,1000
793,727,2,1000
794,734,2,1000
795,743,2,1000
796,732,2,1000
797,733,2,1000
798,739,2,1000
799,738,2,1000
800,741,2,1000
801,716,2,1000
802,753,2,1000
803,732,2,1000
804,736,2,1000
805,750,2,1000
806,739,2,1000
807,708,2,1000
808,750,2,1000
809,746,2,1000
810,748,2,1000
811,738,2,1000
812,737,2,1000
813,732,2,1000
814,725,2,1000
815,752,2,1000
816,740,2,1000
817,727,2,1000
818,733,2,1000
819,730,2,1000
820,725,2,1000
821,750,2,1000
822,735,2,1000
823,756,2,1000
824,727,2,1000
825,737,2,1000
826,742,2,1000
827,760,2,1000
828,743,2,1000
829,743,2,1000
830,736,2,1000
831,754,2,1000
832,758,2,1000
833,747,2,1000
834,737,2,1000
835,747,2,1000
836,742,2,1000
837,743,2,1000
838,759,2,1000
839,750,2,1000
840,769,2,1000
841,734,2,1000
842,774,2,1000
843,745,2,1000
844,769,2,1000
845,725,2,1000
846,741,2,1000
847,758,2,1000
848,774,2,1000
849,764,2,1000
850,762,2,1000
851,744,2,1000
852,756,2,1000
853,785,2,1000
854,762,2,1000
855,761,2,1000
856,786,2,1000
857,751,2,1000
858,757,2,1000
859,742,2,1000
860,749,2,1000
861,757,2,1000
862,756,2,1000
863,752,2,1000
864,756,2,1000
865,755,2,1000
866,749,2,1000
867,775,2,1000
868,753,2,1000
869,773,2,1000
870,778,2,1000
871,765,2,1000
872,755,2,1000
873,767,2,1000
874,758,2,1000
875,776,2,1000
876,783,2,1000
877,759,2,1000
878,779,2,1000
879,776,2,1000
880,768,2,1000
881,758,2,1000
882,774,2,1000
883,776,2,1000
884,789,2,1000
885,760,2,1000
886,797,2,1000
887,780,2,1000
888,773,2,1000
889,798,2,1000
890,786,2,1000
891,768,2,1000
892,781,2,1000
893,769,2,1000
894,782,2,1000
895,775,2,1000
896,786,2,1000
897,791,2,1000
898,791,2,1000
899,800,2,1000
900,787,2,1000
901,788,2,1000
902,772,2,1000
903,783,2,1000
904,789,2,1000
905,787,2,1000
906,767,2,1000
907,794,2,1000
908,802,2,1000
909,808,2,1000
910,790,2,1000
911,781,2,1000
912,779,2,1000
913,791,2,1000
914,786,2,1000
915,788,2,1000
916,802,2,1000
917,775,2,1000
918,791,2,1000
919,787,2,1000
920,778,2,1000
921,775,2,1000
922,762,2,1000
923,771,2,1000
924,814,2,1000
925,795,2,1000
926,802,2,1000
927,780,2,1000
928,794,2,1000
929,794,2,1000
930,822,2,1000
931,786,2,1000
932,805,2,1000
933,809,2,1000
934,797,2,1000
935,792,2,1000
936,790,2,1000
937,795,2,1000
938,822,2,1000
939,793,2,1000
940,791,2,1000
941,807,2,1000
942,800,2,1000
943,792,2,1000
944,807,2,1000
945,809,2,1000
946,786,2,1000
947,806,2,1000
948,802,2,1000
949,816,2,1000
950,813,2,1000
951,816,2,1000
952,799,2,1000
953,826,2,1000
954,835,2,1000
955,815,2,1000
956,790,2,1000
957,813,2,1000
958,812,2,1000
959,821,2,1000
960,805,2,1000
961,793,2,1000
962,811,2,1000
963,818,2,1000
964,829,2,1000
965,809,2,1000
966,815,2,1000
967,817,2,1000
968,839,2,1000
969,820,2,1000
970,824,2,1000
971,824,2,1000
972,816,2,1000
973,834,2,1000
974,815,2,1000
975,826,2,1000
976,806,2,1000
977,813,2,1000
978,802,2,1000
979,825,2,1000
980,810,2,1000
981,833,2,1000
982,812,2,1000
983,810,2,1000
984,829,2,1000
985,806,2,1000
986,839,2,1000
987,824,2,1000
988,828,2,1000
989,813,2,1000
990,814,2,1000
991,814,2,1000
992,827,2,1000
993,829,2,1000
994,854,2,1000
995,842,2,1000
996,836,2,1000
997,841,2,1000
998,843,2,1000
999,851,2,1000
1000,818,2,1000
