Threshold,EV,Hours,Significance
395,689,2,10
396,708,2,10
397,996,2,10
398,865,2,10
399,631,2,10
400,712,2,10
401,822,2,10
402,851,2,10
403,730,2,10
404,908,2,10
405,765,2,10
406,807,2,10
407,888,2,10
408,605,2,10
409,1004,2,10
410,758,2,10
411,665,2,10
412,897,2,10
413,1023,2,10
414,629,2,10
415,777,2,10
416,699,2,10
417,807,2,10
418,669,2,10
419,829,2,10
420,623,2,10
421,807,2,10
422,692,2,10
423,804,2,10
424,749,2,10
425,927,2,10
426,612,2,10
427,707,2,10
428,836,2,10
429,824,2,10
430,901,2,10
431,760,2,10
432,842,2,10
433,700,2,10
434,743,2,10
435,983,2,10
436,794,2,10
437,585,2,10
438,663,2,10
439,402,2,10
440,818,2,10
441,637,2,10
442,669,2,10
443,747,2,10
444,634,2,10
445,628,2,10
446,851,2,10
447,786,2,10
448,824,2,10
449,704,2,10
450,878,2,10
451,826,2,10
452,820,2,10
453,737,2,10
454,755,2,10
455,728,2,10
456,507,2,10
457,647,2,10
458,635,2,10
459,896,2,10
460,631,2,10
461,883,2,10
462,697,2,10
463,780,2,10
464,1149,2,10
465,629,2,10
466,621,2,10
467,662,2,10
468,841,2,10
469,542,2,10
470,729,2,10
471,679,2,10
472,934,2,10
473,931,2,10
474,821,2,10
475,779,2,10
476,809,2,10
477,735,2,10
478,654,2,10
479,576,2,10
480,591,2,10
481,810,2,10
482,677,2,10
483,679,2,10
484,645,2,10
485,795,2,10
486,780,2,10
487,540,2,10
488,801,2,10
489,546,2,10
490,1016,2,10
491,793,2,10
492,754,2,10
493,571,2,10
494,533,2,10
495,656,2,10
496,769,2,10
497,717,2,10
498,614,2,10
499,630,2,10
500,645,2,10
501,586,2,10
502,526,2,10
503,782,2,10
504,908,2,10
505,922,2,10
506,851,2,10
507,899,2,10
508,834,2,10
509,653,2,10
510,783,2,10
511,688,2,10
512,847,2,10
513,815,2,10
514,514,2,10
515,964,2,10
516,841,2,10
517,812,2,10
518,616,2,10
519,628,2,10
520,793,2,10
521,777,2,10
522,750,2,10
523,753,2,10
524,771,2,10
525,764,2,10
526,529,2,10
527,825,2,10
528,720,2,10
529,647,2,10
530,731,2,10
531,613,2,10
532,710,2,10
533,720,2,10
534,687,2,10
535,614,2,10
536,870,2,10
537,624,2,10
538,746,2,10
539,707,2,10
540,866,2,10
541,799,2,10
542,566,2,10
543,366,2,10
544,638,2,10
545,770,2,10
546,474,2,10
547,812,2,10
548,861,2,10
549,811,2,10
550,662,2,10
551,506,2,10
552,537,2,10
553,628,2,10
554,827,2,10
555,830,2,10
556,751,2,10
557,724,2,10
558,632,2,10
559,797,2,10
560,705,2,10
561,734,2,10
562,921,2,10
563,744,2,10
564,682,2,10
565,698,2,10
566,692,2,10
567,883,2,10
568,598,2,10
569,716,2,10
570,693,2,10
571,654,2,10
572,807,2,10
573,648,2,10
574,577,2,10
575,704,2,10
576,776,2,10
577,657,2,10
578,903,2,10
579,561,2,10
580,775,2,10
581,669,2,10
582,925,2,10
583,604,2,10
584,699,2,10
585,1018,2,10
586,541,2,10
587,612,2,10
588,795,2,10
589,1047,2,10
590,636,2,10
591,528,2,10
592,729,2,10
593,446,2,10
594,800,2,10
595,699,2,10
596,593,2,10
597,587,2,10
598,554,2,10
599,632,2,10
600,561,2,10
601,616,2,10
602,672,2,10
603,757,2,10
604,785,2,10
605,557,2,10
606,789,2,10
607,752,2,10
608,747,2,10
609,796,2,10
610,775,2,10
611,739,2,10
612,827,2,10
613,741,2,10
614,525,2,10
615,739,2,10
616,647,2,10
617,611,2,10
618,802,2,10
619,537,2,10
620,628,2,10
621,658,2,10
622,576,2,10
623,814,2,10
624,699,2,10
625,611,2,10
626,752,2,10
627,886,2,10
628,565,2,10
629,775,2,10
630,713,2,10
631,588,2,10
632,723,2,10
633,631,2,10
634,507,2,10
635,766,2,10
636,720,2,10
637,629,2,10
638,627,2,10
639,665,2,10
640,599,2,10
641,483,2,10
642,888,2,10
643,538,2,10
644,674,2,10
645,638,2,10
646,694,2,10
647,549,2,10
648,556,2,10
649,887,2,10
650,644,2,10
651,586,2,10
652,656,2,10
653,778,2,10
654,640,2,10
655,659,2,10
656,539,2,10
657,887,2,10
658,664,2,10
659,880,2,10
660,777,2,10
661,746,2,10
662,726,2,10
663,636,2,10
664,937,2,10
665,702,2,10
666,521,2,10
667,727,2,10
668,962,2,10
669,810,2,10
670,749,2,10
671,607,2,10
672,849,2,10
673,567,2,10
674,832,2,10
675,822,2,10
676,538,2,10
677,815,2,10
678,996,2,10
679,790,2,10
680,685,2,10
681,363,2,10
682,842,2,10
683,804,2,10
684,609,2,10
685,590,2,10
686,913,2,10
687,714,2,10
688,511,2,10
689,642,2,10
690,751,2,10
691,719,2,10
692,543,2,10
693,717,2,10
694,643,2,10
695,635,2,10
696,717,2,10
697,619,2,10
698,614,2,10
699,681,2,10
700,563,2,10
701,690,2,10
702,733,2,10
703,511,2,10
704,656,2,10
705,757,2,10
706,1015,2,10
707,780,2,10
708,432,2,10
709,620,2,10
710,460,2,10
711,581,2,10
712,675,2,10
713,727,2,10
714,616,2,10
715,407,2,10
716,571,2,10
717,578,2,10
718,671,2,10
719,652,2,10
720,698,2,10
721,548,2,10
722,697,2,10
723,743,2,10
724,615,2,10
725,718,2,10
726,498,2,10
727,575,2,10
728,823,2,10
729,807,2,10
730,628,2,10
731,733,2,10
732,669,2,10
733,435,2,10
734,682,2,10
735,588,2,10
736,519,2,10
737,549,2,10
738,575,2,10
739,734,2,10
740,556,2,10
741,537,2,10
742,646,2,10
743,580,2,10
744,715,2,10
745,408,2,10
746,490,2,10
747,668,2,10
748,520,2,10
749,488,2,10
750,778,2,10
751,620,2,10
752,785,2,10
753,645,2,10
754,658,2,10
755,446,2,10
756,683,2,10
757,476,2,10
758,519,2,10
759,630,2,10
760,467,2,10
761,724,2,10
762,625,2,10
763,736,2,10
764,616,2,10
765,800,2,10
766,525,2,10
767,632,2,10
768,617,2,10
769,514,2,10
770,608,2,10
771,766,2,10
772,620,2,10
773,555,2,10
774,500,2,10
775,534,2,10
776,747,2,10
777,567,2,10
778,807,2,10
779,728,2,10
780,761,2,10
781,491,2,10
782,619,2,10
783,548,2,10
784,802,2,10
785,539,2,10
786,616,2,10
787,704,2,10
788,585,2,10
789,806,2,10
790,554,2,10
791,672,2,10
792,594,2,10
793,352,2,10
794,488,2,10
795,450,2,10
796,744,2,10
797,853,2,10
798,723,2,10
799,646,2,10
800,560,2,10
801,572,2,10
802,416,2,10
803,600,2,10
804,590,2,10
805,516,2,10
806,632,2,10
807,599,2,10
808,464,2,10
809,557,2,10
810,514,2,10
811,538,2,10
812,684,2,10
813,783,2,10
814,514,2,10
815,590,2,10
816,669,2,10
817,639,2,10
818,532,2,10
819,738,2,10
820,651,2,10
821,568,2,10
822,502,2,10
823,733,2,10
824,583,2,10
825,548,2,10
826,707,2,10
827,580,2,10
828,630,2,10
829,774,2,10
830,693,2,10
831,994,2,10
832,580,2,10
833,619,2,10
834,347,2,10
835,478,2,10
836,681,2,10
837,790,2,10
838,641,2,10
839,630,2,10
840,434,2,10
841,580,2,10
842,727,2,10
843,441,2,10
844,618,2,10
845,495,2,10
846,448,2,10
847,684,2,10
848,545,2,10
849,624,2,10
850,609,2,10
851,429,2,10
852,750,2,10
853,707,2,10
854,630,2,10
855,504,2,10
856,591,2,10
857,536,2,10
858,611,2,10
859,547,2,10
860,710,2,10
861,633,2,10
862,797,2,10
863,691,2,10
864,626,2,10
865,709,2,10
866,527,2,10
867,645,2,10
868,497,2,10
869,579,2,10
870,675,2,10
871,474,2,10
872,461,2,10
873,659,2,10
874,360,2,10
875,644,2,10
876,422,2,10
877,796,2,10
878,444,2,10
879,600,2,10
880,359,2,10
881,439,2,10
882,542,2,10
883,302,2,10
884,583,2,10
885,628,2,10
886,655,2,10
887,693,2,10
888,641,2,10
889,487,2,10
890,550,2,10
891,427,2,10
892,443,2,10
893,403,2,10
894,507,2,10
895,656,2,10
896,538,2,10
897,502,2,10
898,679,2,10
899,581,2,10
900,384,2,10
901,554,2,10
902,601,2,10
903,663,2,10
904,539,2,10
905,508,2,10
906,604,2,10
907,682,2,10
908,695,2,10
909,536,2,10
910,432,2,10
911,423,2,10
912,336,2,10
913,591,2,10
914,548,2,10
915,456,2,10
916,545,2,10
917,463,2,10
918,537,2,10
919,474,2,10
920,642,2,10
921,569,2,10
922,385,2,10
923,678,2,10
924,565,2,10
925,662,2,10
926,662,2,10
927,412,2,10
928,465,2,10
929,322,2,10
930,571,2,10
931,433,2,10
932,515,2,10
933,693,2,10
934,424,2,10
935,530,2,10
936,393,2,10
937,534,2,10
938,657,2,10
939,357,2,10
940,552,2,10
941,691,2,10
942,490,2,10
943,453,2,10
944,668,2,10
945,519,2,10
946,545,2,10
947,554,2,10
948,470,2,10
949,617,2,10
950,289,2,10
951,382,2,10
952,657,2,10
953,409,2,10
954,438,2,10
955,696,2,10
956,439,2,10
957,591,2,10
958,351,2,10
959,480,2,10
960,462,2,10
961,516,2,10
962,679,2,10
963,571,2,10
964,307,2,10
965,471,2,10
966,647,2,10
967,432,2,10
968,546,2,10
969,489,2,10
970,524,2,10
971,645,2,10
972,658,2,10
973,505,2,10
974,386,2,10
975,425,2,10
976,575,2,10
977,433,2,10
978,547,2,10
979,568,2,10
980,450,2,10
981,634,2,10
982,678,2,10
983,448,2,10
984,711,2,10
985,329,2,10
986,516,2,10
987,642,2,10
988,361,2,10
989,381,2,10
990,376,2,10
991,624,2,10
992,375,2,10
993,568,2,10
994,410,2,10
995,429,2,10
996,597,2,10
997,438,2,10
998,451,2,10
999,590,2,10
1000,697,2,10
