Threshold,EV,Hours,Significance
1,832,3,100000
2,832,3,100000
3,831,3,100000
4,831,3,100000
5,829,3,100000
6,832,3,100000
7,832,3,100000
8,833,3,100000
9,832,3,100000
10,830,3,100000
11,833,3,100000
12,832,3,100000
13,832,3,100000
14,830,3,100000
15,831,3,100000
16,830,3,100000
17,831,3,100000
18,829,3,100000
19,832,3,100000
20,832,3,100000
21,833,3,100000
22,832,3,100000
23,832,3,100000
24,830,3,100000
25,833,3,100000
26,832,3,100000
27,832,3,100000
28,832,3,100000
29,831,3,100000
30,831,3,100000
31,833,3,100000
32,833,3,100000
33,833,3,100000
34,833,3,100000
35,833,3,100000
36,832,3,100000
37,833,3,100000
38,833,3,100000
39,833,3,100000
40,832,3,100000
41,835,3,100000
42,833,3,100000
43,834,3,100000
44,833,3,100000
45,834,3,100000
46,833,3,100000
47,833,3,100000
48,835,3,100000
49,835,3,100000
50,833,3,100000
51,831,3,100000
52,835,3,100000
53,834,3,100000
54,832,3,100000
55,832,3,100000
56,833,3,100000
57,832,3,100000
58,834,3,100000
59,832,3,100000
60,834,3,100000
61,834,3,100000
62,832,3,100000
63,832,3,100000
64,834,3,100000
65,835,3,100000
66,836,3,100000
67,834,3,100000
68,832,3,100000
69,835,3,100000
70,831,3,100000
71,834,3,100000
72,835,3,100000
73,837,3,100000
74,832,3,100000
75,832,3,100000
76,837,3,100000
77,837,3,100000
78,833,3,100000
79,834,3,100000
80,834,3,100000
81,836,3,100000
82,836,3,100000
83,836,3,100000
84,835,3,100000
85,834,3,100000
86,836,3,100000
87,835,3,100000
88,835,3,100000
89,835,3,100000
90,837,3,100000
91,835,3,100000
92,834,3,100000
93,836,3,100000
94,837,3,100000
95,836,3,100000
96,836,3,100000
97,837,3,100000
98,836,3,100000
99,836,3,100000
100,835,3,100000
101,837,3,100000
102,837,3,100000
103,835,3,100000
104,836,3,100000
105,838,3,100000
106,840,3,100000
107,839,3,100000
108,836,3,100000
109,839,3,100000
110,838,3,100000
111,839,3,100000
112,840,3,100000
113,837,3,100000
114,840,3,100000
115,838,3,100000
116,838,3,100000
117,839,3,100000
118,838,3,100000
119,841,3,100000
120,837,3,100000
121,839,3,100000
122,839,3,100000
123,840,3,100000
124,840,3,100000
125,839,3,100000
126,840,3,100000
127,839,3,100000
128,841,3,100000
129,842,3,100000
130,842,3,100000
131,841,3,100000
132,839,3,100000
133,840,3,100000
134,842,3,100000
135,841,3,100000
136,841,3,100000
137,840,3,100000
138,840,3,100000
139,841,3,100000
140,843,3,100000
141,841,3,100000
142,841,3,100000
143,841,3,100000
144,840,3,100000
145,841,3,100000
146,843,3,100000
147,842,3,100000
148,841,3,100000
149,841,3,100000
150,843,3,100000
151,844,3,100000
152,843,3,100000
153,844,3,100000
154,842,3,100000
155,843,3,100000
156,843,3,100000
157,844,3,100000
158,843,3,100000
159,844,3,100000
