Threshold,EV,Hours,Significance
1,817,3,1000
2,838,3,1000
3,848,3,1000
4,817,3,1000
5,828,3,1000
6,826,3,1000
7,818,3,1000
8,839,3,1000
9,857,3,1000
10,841,3,1000
11,855,3,1000
12,851,3,1000
13,852,3,1000
14,845,3,1000
15,820,3,1000
16,823,3,1000
17,836,3,1000
18,824,3,1000
19,840,3,1000
20,835,3,1000
21,843,3,1000
22,829,3,1000
23,836,3,1000
24,832,3,1000
25,832,3,1000
26,846,3,1000
27,815,3,1000
28,858,3,1000
29,834,3,1000
30,836,3,1000
31,826,3,1000
32,827,3,1000
33,825,3,1000
34,838,3,1000
35,830,3,1000
36,832,3,1000
37,850,3,1000
38,831,3,1000
39,833,3,1000
40,827,3,1000
41,822,3,1000
42,838,3,1000
43,845,3,1000
44,839,3,1000
45,833,3,1000
46,827,3,1000
47,819,3,1000
48,835,3,1000
49,809,3,1000
50,839,3,1000
51,846,3,1000
52,824,3,1000
53,841,3,1000
54,836,3,1000
55,847,3,1000
56,835,3,1000
57,833,3,1000
58,845,3,1000
59,838,3,1000
60,834,3,1000
61,830,3,1000
62,844,3,1000
63,844,3,1000
64,862,3,1000
65,839,3,1000
66,841,3,1000
67,834,3,1000
68,827,3,1000
69,833,3,1000
70,839,3,1000
71,836,3,1000
72,822,3,1000
73,854,3,1000
74,837,3,1000
75,837,3,1000
76,821,3,1000
77,834,3,1000
78,832,3,1000
79,821,3,1000
80,829,3,1000
81,858,3,1000
82,829,3,1000
83,838,3,1000
84,849,3,1000
85,832,3,1000
86,870,3,1000
87,839,3,1000
88,813,3,1000
89,843,3,1000
90,832,3,1000
91,825,3,1000
92,806,3,1000
93,834,3,1000
94,838,3,1000
95,824,3,1000
96,828,3,1000
97,836,3,1000
98,828,3,1000
99,819,3,1000
100,840,3,1000
101,810,3,1000
102,825,3,1000
103,835,3,1000
104,827,3,1000
105,843,3,1000
106,846,3,1000
107,836,3,1000
108,832,3,1000
109,839,3,1000
110,830,3,1000
111,831,3,1000
112,823,3,1000
113,823,3,1000
114,823,3,1000
115,842,3,1000
116,838,3,1000
117,859,3,1000
118,863,3,1000
119,839,3,1000
