Threshold,EV,Hours,Significance
1,1579,7,10000
2,1588,7,10000
3,1593,7,10000
4,1588,7,10000
5,1589,7,10000
6,1579,7,10000
7,1592,7,10000
8,1591,7,10000
9,1590,7,10000
10,1594,7,10000
11,1585,7,10000
12,1588,7,10000
13,1597,7,10000
14,1581,7,10000
15,1594,7,10000
16,1598,7,10000
17,1603,7,10000
18,1584,7,10000
19,1591,7,10000
20,1598,7,10000
21,1597,7,10000
22,1595,7,10000
23,1592,7,10000
24,1597,7,10000
25,1586,7,10000
26,1595,7,10000
27,1592,7,10000
28,1594,7,10000
29,1596,7,10000
30,1590,7,10000
31,1598,7,10000
32,1601,7,10000
33,1592,7,10000
34,1596,7,10000
35,1591,7,10000
36,1595,7,10000
37,1594,7,10000
38,1597,7,10000
39,1595,7,10000
40,1572,7,10000
41,1599,7,10000
42,1590,7,10000
43,1586,7,10000
44,1600,7,10000
45,1591,7,10000
46,1595,7,10000
47,1598,7,10000
48,1599,7,10000
49,1597,7,10000
50,1591,7,10000
51,1590,7,10000
52,1585,7,10000
53,1586,7,10000
54,1602,7,10000
55,1596,7,10000
56,1596,7,10000
57,1586,7,10000
58,1597,7,10000
59,1595,7,10000
60,1594,7,10000
61,1590,7,10000
62,1588,7,10000
63,1578,7,10000
64,1600,7,10000
65,1592,7,10000
66,1596,7,10000
67,1587,7,10000
68,1594,7,10000
69,1602,7,10000
70,1584,7,10000
71,1588,7,10000
72,1594,7,10000
73,1589,7,10000
74,1590,7,10000
75,1595,7,10000
76,1602,7,10000
77,1591,7,10000
78,1596,7,10000
79,1602,7,10000
80,1598,7,10000
81,1602,7,10000
82,1593,7,10000
83,1593,7,10000
84,1586,7,10000
85,1587,7,10000
86,1592,7,10000
87,1599,7,10000
88,1600,7,10000
89,1594,7,10000
90,1590,7,10000
91,1591,7,10000
92,1602,7,10000
93,1599,7,10000
94,1596,7,10000
95,1606,7,10000
96,1602,7,10000
97,1601,7,10000
98,1603,7,10000
99,1603,7,10000
100,1604,7,10000
101,1592,7,10000
102,1605,7,10000
103,1600,7,10000
104,1602,7,10000
105,1597,7,10000
106,1598,7,10000
107,1594,7,10000
108,1606,7,10000
109,1606,7,10000
110,1599,7,10000
111,1596,7,10000
112,1594,7,10000
113,1595,7,10000
114,1596,7,10000
115,1606,7,10000
116,1614,7,10000
117,1598,7,10000
118,1591,7,10000
119,1594,7,10000
120,1599,7,10000
121,1597,7,10000
122,1601,7,10000
123,1600,7,10000
124,1588,7,10000
125,1609,7,10000
126,1598,7,10000
127,1605,7,10000
128,1601,7,10000
129,1599,7,10000
130,1611,7,10000
131,1593,7,10000
132,1593,7,10000
133,1587,7,10000
134,1605,7,10000
135,1594,7,10000
136,1594,7,10000
137,1604,7,10000
138,1603,7,10000
139,1595,7,10000
140,1610,7,10000
141,1601,7,10000
142,1603,7,10000
143,1605,7,10000
144,1590,7,10000
145,1606,7,10000
146,1587,7,10000
147,1608,7,10000
148,1601,7,10000
149,1602,7,10000
150,1608,7,10000
151,1602,7,10000
152,1608,7,10000
153,1598,7,10000
154,1608,7,10000
155,1592,7,10000
156,1608,7,10000
157,1606,7,10000
158,1598,7,10000
159,1603,7,10000
160,1611,7,10000
161,1595,7,10000
162,1602,7,10000
163,1594,7,10000
164,1611,7,10000
165,1596,7,10000
166,1604,7,10000
167,1607,7,10000
168,1612,7,10000
169,1598,7,10000
170,1605,7,10000
171,1615,7,10000
172,1604,7,10000
173,1607,7,10000
174,1603,7,10000
175,1615,7,10000
176,1616,7,10000
177,1608,7,10000
178,1608,7,10000
179,1605,7,10000
180,1612,7,10000
181,1611,7,10000
182,1591,7,10000
183,1609,7,10000
184,1613,7,10000
185,1604,7,10000
186,1612,7,10000
187,1618,7,10000
188,1606,7,10000
189,1609,7,10000
190,1619,7,10000
191,1610,7,10000
192,1600,7,10000
193,1608,7,10000
194,1611,7,10000
195,1601,7,10000
196,1605,7,10000
197,1616,7,10000
198,1613,7,10000
199,1619,7,10000
200,1614,7,10000
201,1620,7,10000
202,1613,7,10000
203,1609,7,10000
204,1610,7,10000
205,1606,7,10000
206,1600,7,10000
207,1602,7,10000
208,1618,7,10000
209,1621,7,10000
210,1616,7,10000
211,1614,7,10000
212,1611,7,10000
213,1612,7,10000
214,1621,7,10000
