Threshold,EV,Hours,Significance
501,1913,10,100
502,2158,10,100
503,2212,10,100
504,2088,10,100
505,2063,10,100
506,1994,10,100
507,2044,10,100
508,2170,10,100
509,2031,10,100
510,2075,10,100
511,2000,10,100
512,2071,10,100
513,2007,10,100
514,1988,10,100
515,2057,10,100
516,2115,10,100
517,1963,10,100
518,2172,10,100
519,1941,10,100
520,1928,10,100
521,2125,10,100
522,2034,10,100
523,2011,10,100
524,2103,10,100
525,2090,10,100
526,1964,10,100
527,2040,10,100
528,1914,10,100
529,1947,10,100
530,1979,10,100
531,2046,10,100
532,2057,10,100
533,2118,10,100
534,2001,10,100
535,1945,10,100
536,1938,10,100
537,2092,10,100
538,1842,10,100
539,2005,10,100
540,2033,10,100
541,1937,10,100
542,2077,10,100
543,1986,10,100
544,2018,10,100
545,1892,10,100
546,2018,10,100
547,2022,10,100
548,1969,10,100
549,2170,10,100
550,1948,10,100
551,2065,10,100
552,2009,10,100
553,2132,10,100
554,1882,10,100
555,2186,10,100
556,1920,10,100
557,1968,10,100
558,1985,10,100
559,2106,10,100
560,2058,10,100
561,2031,10,100
562,2007,10,100
563,2057,10,100
564,2026,10,100
565,2083,10,100
566,1982,10,100
567,1983,10,100
568,2029,10,100
569,2137,10,100
570,1927,10,100
571,2014,10,100
572,1965,10,100
573,2016,10,100
574,2070,10,100
575,2035,10,100
576,2013,10,100
577,2028,10,100
578,2050,10,100
579,1950,10,100
580,1979,10,100
581,2035,10,100
582,2073,10,100
583,1991,10,100
584,2047,10,100
585,2085,10,100
586,2047,10,100
587,2110,10,100
588,2000,10,100
589,1998,10,100
590,2084,10,100
591,1940,10,100
592,2132,10,100
593,1961,10,100
594,2031,10,100
595,2046,10,100
596,1918,10,100
597,2044,10,100
598,2006,10,100
599,1999,10,100
600,2110,10,100
601,2138,10,100
602,1967,10,100
603,2042,10,100
604,2180,10,100
605,1960,10,100
606,2261,10,100
607,2006,10,100
608,1945,10,100
609,2169,10,100
610,2037,10,100
611,2094,10,100
612,2145,10,100
613,2097,10,100
614,2074,10,100
615,2004,10,100
616,2232,10,100
617,2061,10,100
618,2052,10,100
619,2145,10,100
620,2091,10,100
621,2032,10,100
622,2124,10,100
623,1964,10,100
624,2057,10,100
625,2046,10,100
626,2127,10,100
627,2094,10,100
628,2060,10,100
629,2082,10,100
630,2126,10,100
631,1953,10,100
632,2042,10,100
633,2098,10,100
634,2205,10,100
635,2024,10,100
636,2108,10,100
637,2117,10,100
638,2082,10,100
639,2047,10,100
640,2035,10,100
641,2029,10,100
642,2106,10,100
643,1964,10,100
644,1929,10,100
645,2196,10,100
646,2139,10,100
647,2229,10,100
648,2041,10,100
649,2051,10,100
650,2043,10,100
651,2051,10,100
652,2025,10,100
653,2114,10,100
654,2036,10,100
655,2086,10,100
656,2146,10,100
657,2086,10,100
658,2006,10,100
659,2062,10,100
660,2107,10,100
661,2044,10,100
662,2092,10,100
663,2107,10,100
664,1969,10,100
665,2216,10,100
666,1925,10,100
667,1995,10,100
668,2006,10,100
669,2181,10,100
670,2114,10,100
671,2035,10,100
672,2141,10,100
673,2051,10,100
674,2010,10,100
675,2101,10,100
676,2157,10,100
677,2015,10,100
678,2095,10,100
679,2152,10,100
680,2183,10,100
681,2075,10,100
682,2157,10,100
683,2073,10,100
684,2037,10,100
685,2177,10,100
686,2095,10,100
687,2138,10,100
688,2093,10,100
689,2215,10,100
690,1924,10,100
691,2157,10,100
692,2120,10,100
693,2143,10,100
694,2021,10,100
695,2097,10,100
696,2053,10,100
697,2130,10,100
698,1987,10,100
699,2158,10,100
700,2071,10,100
701,2007,10,100
702,1997,10,100
703,2045,10,100
704,2133,10,100
705,1978,10,100
706,1998,10,100
707,2158,10,100
708,2081,10,100
709,1982,10,100
710,2104,10,100
711,2059,10,100
712,2023,10,100
713,2022,10,100
714,2092,10,100
715,1974,10,100
716,2082,10,100
717,2023,10,100
718,2141,10,100
719,2109,10,100
720,2040,10,100
721,2153,10,100
722,2202,10,100
723,2187,10,100
724,2205,10,100
725,2039,10,100
726,2142,10,100
727,1973,10,100
728,2156,10,100
729,2253,10,100
730,2065,10,100
731,2044,10,100
732,2202,10,100
733,2029,10,100
734,2042,10,100
735,2082,10,100
736,2061,10,100
737,2021,10,100
738,2156,10,100
739,2203,10,100
740,2209,10,100
741,2086,10,100
742,2118,10,100
743,2121,10,100
744,2113,10,100
745,2045,10,100
746,1959,10,100
747,2079,10,100
748,2028,10,100
749,2089,10,100
750,2054,10,100
751,2086,10,100
752,2011,10,100
753,2048,10,100
754,2057,10,100
755,1979,10,100
756,2160,10,100
757,2087,10,100
758,1966,10,100
759,2179,10,100
760,2108,10,100
761,2045,10,100
762,2147,10,100
763,2067,10,100
764,2111,10,100
765,2043,10,100
766,2028,10,100
767,2114,10,100
768,2102,10,100
769,1975,10,100
770,1993,10,100
771,2166,10,100
772,2110,10,100
773,2154,10,100
774,1978,10,100
775,2014,10,100
776,1969,10,100
777,2127,10,100
778,1991,10,100
779,2163,10,100
780,2116,10,100
781,2112,10,100
782,2153,10,100
783,1987,10,100
784,2024,10,100
785,2063,10,100
786,2061,10,100
787,2095,10,100
788,2046,10,100
789,2061,10,100
790,2133,10,100
791,2165,10,100
792,2241,10,100
793,2142,10,100
794,2058,10,100
795,2213,10,100
796,2047,10,100
797,2146,10,100
798,2078,10,100
799,1985,10,100
800,2154,10,100
801,2166,10,100
802,2051,10,100
803,1982,10,100
804,2041,10,100
805,1874,10,100
806,2065,10,100
807,2198,10,100
808,2048,10,100
809,2164,10,100
810,2046,10,100
811,2089,10,100
812,2043,10,100
813,2110,10,100
814,2074,10,100
815,2015,10,100
816,1943,10,100
817,2096,10,100
818,2048,10,100
819,2125,10,100
820,2006,10,100
821,2284,10,100
822,2058,10,100
823,2229,10,100
824,2084,10,100
825,2017,10,100
826,2052,10,100
827,2030,10,100
828,2067,10,100
829,2260,10,100
830,2111,10,100
831,2110,10,100
832,2148,10,100
833,2065,10,100
834,2168,10,100
835,2134,10,100
836,2101,10,100
837,2100,10,100
838,2140,10,100
839,2128,10,100
840,2047,10,100
841,2059,10,100
842,2018,10,100
843,2070,10,100
844,2088,10,100
845,2181,10,100
846,2088,10,100
847,2084,10,100
848,2137,10,100
849,2165,10,100
850,1980,10,100
851,2033,10,100
852,2195,10,100
853,2190,10,100
854,2081,10,100
855,2086,10,100
856,2228,10,100
857,2075,10,100
858,2139,10,100
859,2085,10,100
860,2140,10,100
861,2191,10,100
862,2168,10,100
863,1926,10,100
864,1935,10,100
865,2043,10,100
866,2068,10,100
867,1967,10,100
868,2128,10,100
869,2066,10,100
870,1963,10,100
871,2118,10,100
872,2008,10,100
873,2062,10,100
874,2110,10,100
875,2095,10,100
876,2056,10,100
877,2191,10,100
878,2071,10,100
879,2195,10,100
880,2107,10,100
881,2199,10,100
882,2155,10,100
883,2102,10,100
884,2191,10,100
885,2129,10,100
886,2111,10,100
887,2090,10,100
888,1911,10,100
889,2110,10,100
890,2028,10,100
891,1982,10,100
892,2073,10,100
893,2029,10,100
894,1965,10,100
895,2223,10,100
896,2129,10,100
897,1990,10,100
898,2052,10,100
899,2122,10,100
900,1971,10,100
901,2092,10,100
902,2027,10,100
903,2152,10,100
904,1980,10,100
905,2043,10,100
906,2054,10,100
907,2024,10,100
908,1999,10,100
909,2201,10,100
910,2181,10,100
911,2009,10,100
912,2225,10,100
913,2076,10,100
914,2006,10,100
915,2003,10,100
916,2114,10,100
917,1979,10,100
918,1966,10,100
919,2202,10,100
920,2100,10,100
921,2094,10,100
922,1978,10,100
923,2125,10,100
924,2141,10,100
925,2005,10,100
926,2139,10,100
927,2121,10,100
928,2100,10,100
929,2044,10,100
930,1891,10,100
931,2149,10,100
932,2110,10,100
933,2027,10,100
934,2007,10,100
935,2147,10,100
936,2096,10,100
937,2011,10,100
938,2006,10,100
939,2066,10,100
940,2011,10,100
941,2130,10,100
942,2009,10,100
943,1985,10,100
944,2088,10,100
945,2048,10,100
946,1995,10,100
947,2130,10,100
948,2100,10,100
949,1950,10,100
950,2010,10,100
951,1983,10,100
952,2027,10,100
953,1875,10,100
954,1948,10,100
955,2003,10,100
956,2077,10,100
957,1903,10,100
958,1941,10,100
959,1933,10,100
960,2117,10,100
961,2040,10,100
962,2198,10,100
963,2128,10,100
964,2037,10,100
965,2142,10,100
966,1991,10,100
967,1995,10,100
968,2043,10,100
969,1995,10,100
970,2107,10,100
971,2180,10,100
972,2113,10,100
973,1986,10,100
974,2072,10,100
975,2134,10,100
976,2232,10,100
977,2063,10,100
978,2045,10,100
979,2039,10,100
980,2154,10,100
981,2053,10,100
982,2123,10,100
983,2029,10,100
984,1969,10,100
985,1980,10,100
986,2127,10,100
987,2129,10,100
988,2013,10,100
989,2060,10,100
990,2165,10,100
991,1886,10,100
992,2024,10,100
993,2073,10,100
994,2049,10,100
995,1962,10,100
996,1921,10,100
997,1993,10,100
998,1921,10,100
999,2128,10,100
1000,1923,10,100
